time, running_average(5), position_error, PI_output, smoothed_output, PID_out, kalman_estimate, kalman_gain
33.1,44.3774,25.0775,-34.7749,-20.4909,-20.4909,33.7089,0.0311267
33.2,56.2158,17.1313,-28.5418,-22.5036,-22.5036,34.9427,0.0311267
33.3,64.3643,7.22356,-19.3564,-21.7168,-21.7168,36.0834,0.0311267
33.4,67.7873,-3.63583,-8.13345,-18.321,-18.321,36.9571,0.0311267
33.5,65.9813,-14.616,4.30833,-12.6637,-12.6637,37.4055,0.0311267
33.6,58.8825,-24.9217,17.1062,-5.22119,-5.22119,37.2983,0.0311267
33.7,46.8117,-33.8186,29.3849,3.43033,3.43033,36.5418,0.0311267
33.8,30.4825,-40.5407,40.1611,12.613,12.613,35.0913,0.0311267
33.9,11.2274,-43.3515,47.3071,21.2866,21.2866,32.9991,0.0311267
34,-4.99816,-24.7641,31.1961,23.7639,23.7639,31.0455,0.0311267
34.1,-13.6847,4.21262,1.7981,18.2725,18.2725,29.7843,0.0311267
34.2,-14.4992,23.4199,-19.7512,8.76656,8.76656,29.1349,0.0311267
34.3,-7.86211,30.9894,-30.4196,-1.02999,-1.02999,28.9479,0.0311267
34.4,4.97756,27.0966,-29.2365,-8.08161,-8.08161,29.0452,0.0311267
34.5,17.9615,17.196,-21.0555,-11.3251,-11.3251,29.2355,0.0311267
34.6,26.2873,5.86938,-10.3158,-11.0728,-11.0728,29.3264,0.0311267
34.7,29.1434,-5.94194,2.08972,-7.78214,-7.78214,29.1358,0.0311267
34.8,26.2755,-17.4878,15.3844,-1.99051,-1.99051,28.5024,0.0311267
34.9,17.8019,-28.0958,28.8019,5.7076,5.7076,27.2948,0.0311267
35,4.17015,-37.1714,41.5947,14.6794,14.6794,25.418,0.0311267
35.1,-9.22653,-25.6002,32.5835,19.1554,19.1554,23.5428,0.0311267
35.2,-15.5906,6.9717,-0.68557,14.1952,14.1952,22.5417,0.0311267
35.3,-13.8686,31.2663,-28.1068,3.61966,3.61966,22.3816,0.0311267
35.4,-3.42954,45.331,-46.7047,-8.96142,-8.96142,22.9891,0.0311267
35.5,15.9254,47.848,-54.0064,-20.2227,-20.2227,24.2586,0.0311267
35.6,39.3005,42.7483,-53.1816,-28.4624,-28.4624,26.0574,0.0311267
35.7,60.229,35.7945,-49.8071,-33.7986,-33.7986,28.2353,0.0311267
35.8,77.7992,27.4497,-44.2073,-36.4008,-36.4008,30.6324,0.0311267
35.9,91.3243,18.2026,-36.7805,-36.4957,-36.4957,33.0882,0.0311267
36,100.363,8.60334,-28.0416,-34.3822,-34.3822,35.45,0.0311267
36.1,104.726,-0.863159,-18.4888,-30.4088,-30.4088,37.5795,0.0311267
36.2,104.469,-9.72853,-8.65054,-24.9693,-24.9693,39.3587,0.0311267
36.3,99.8815,-17.5699,0.947809,-18.49,-18.49,40.6957,0.0311267
36.4,91.4501,-24.0803,9.86624,-11.4009,-11.4009,41.526,0.0311267
36.5,79.8161,-29.0197,17.7076,-4.12379,-4.12379,41.8145,0.0311267
36.6,65.7522,-32.2096,24.1184,2.93677,2.93677,41.557,0.0311267
36.7,50.1246,-33.5219,28.783,9.39831,9.39831,40.7803,0.0311267
36.8,33.8796,-32.7931,31.3334,14.8821,14.8821,39.5448,0.0311267
36.9,18.0849,-29.6888,31.1981,18.9611,18.9611,37.9527,0.0311267
37,3.9825,-23.6979,27.577,21.1151,21.1151,36.1576,0.0311267
37.1,-7.15574,-14.9929,20.3712,20.9291,20.9291,34.3428,0.0311267
37.2,-14.6438,-6.19391,12.1916,18.7447,18.7447,32.6252,0.0311267
37.3,-18.6767,-0.401007,6.43883,15.6683,15.6683,31.0158,0.0311267
37.4,-20.1528,1.16826,4.75274,12.9394,12.9394,29.4595,0.0311267
37.5,-20.5084,-0.984921,7.00441,11.4556,11.4556,27.8735,0.0311267
37.6,-21.4491,-5.40319,11.963,11.5825,11.5825,26.1701,0.0311267
37.7,-24.241,-10.5561,18.1715,13.2297,13.2297,24.2723,0.0311267
37.8,-28.5407,-12.0355,20.8545,15.1359,15.1359,22.2538,0.0311267
37.9,-30.794,0.542847,8.22184,13.4074,13.4074,20.6195,0.0311267
38,-29.4607,14.6338,-7.33247,8.22243,8.22243,19.5162,0.0311267
38.1,-23.6199,25.9719,-21.2678,0.849869,0.849869,18.9819,0.0311267
38.2,-12.5938,32.9268,-31.5154,-7.24145,-7.24145,19.024,0.0311267
38.3,3.17673,35.1,-37.1986,-14.7307,-14.7307,19.6232,0.0311267
38.4,20.302,35.0733,-40.6792,-21.2178,-21.2178,20.7361,0.0311267
38.5,37.4325,33.3929,-42.3381,-26.4979,-26.4979,22.2952,0.0311267
38.6,53.7374,30.1393,-42.0984,-30.398,-30.398,24.212,0.0311267
38.7,68.4523,25.4549,-39.9595,-32.7884,-32.7884,26.3814,0.0311267
38.8,80.8748,19.5146,-35.9707,-33.584,-33.584,28.6851,0.0311267
38.9,90.3927,12.5718,-30.2851,-32.7593,-32.7593,30.9971,0.0311267
39,96.5208,4.94504,-23.1528,-30.3577,-30.3577,33.1906,0.0311267
39.1,98.9278,-3.01591,-14.8903,-26.4908,-26.4908,35.1429,0.0311267
39.2,97.4553,-10.9103,-5.90486,-21.3443,-21.3443,36.7429,0.0311267
39.3,92.1218,-18.4001,3.42498,-15.152,-15.152,37.8939,0.0311267
39.4,83.1326,-25.114,12.6502,-8.20144,-8.20144,38.5203,0.0311267
39.5,70.8625,-30.7471,21.358,-0.811577,-0.811577,38.57,0.0311267
39.6,55.8486,-35.0065,29.1181,6.67083,6.67083,38.0182,0.0311267
39.7,38.8045,-37.4801,35.3398,13.8381,13.8381,36.876,0.0311267
39.8,20.7868,-37.1536,38.7286,20.0607,20.0607,35.2187,0.0311267
39.9,4.07487,-29.6156,34.1522,23.5836,23.5836,33.3275,0.0311267
40,-7.5004,-10.2604,15.823,21.6434,21.6434,31.7373,0.0311267
40.1,-12.1518,9.73689,-5.14799,14.9456,14.9456,30.6742,0.0311267
40.2,-9.66794,23.4116,-21.1639,5.91822,5.91822,30.1472,0.0311267
40.3,-0.591994,29.6049,-30.3176,-3.14074,-3.14074,30.1119,0.0311267
40.4,13.0832,29.7522,-33.4402,-10.7156,-10.7156,30.508,0.0311267
40.5,27.6343,27.36,-33.784,-16.4827,-16.4827,31.2702,0.0311267
40.6,41.1809,24.1375,-32.9752,-20.6058,-20.6058,32.33,0.0311267
40.7,53.1649,20.4984,-31.386,-23.3009,-23.3009,33.6165,0.0311267
40.8,63.3417,16.5553,-29.0984,-24.7502,-24.7502,35.0571,0.0311267
40.9,71.557,12.355,-26.1336,-25.0961,-25.0961,36.5778,0.0311267
41,77.683,7.94137,-22.5141,-24.4506,-24.4506,38.1045,0.0311267
41.1,81.6207,3.38613,-18.2975,-22.9123,-22.9123,39.5644,0.0311267
41.2,83.3238,-1.1449,-13.6519,-20.5972,-20.5972,40.8908,0.0311267
41.3,82.8101,-5.48165,-8.76703,-17.6397,-17.6397,42.025,0.0311267
41.4,80.1885,-9.38441,-3.92583,-14.2112,-14.2112,42.9208,0.0311267
41.5,75.6785,-12.6045,0.554749,-10.5197,-10.5197,43.5481,0.0311267
41.6,69.6146,-14.9269,4.36984,-6.79733,-6.79733,43.8948,0.0311267
41.7,62.4277,-16.1834,7.24465,-3.28683,-3.28683,43.968,0.0311267
41.8,54.629,-16.2942,8.98489,-0.218902,-0.218902,43.7926,0.0311267
41.9,46.7451,-15.3602,9.58694,2.23256,2.23256,43.4064,0.0311267
42,39.2667,-13.5849,9.1701,3.96694,3.96694,42.8547,0.0311267
42.1,32.5834,-11.3119,8.02831,4.98228,4.98228,42.1829,0.0311267
42.2,26.9415,-8.90693,6.514,5.36521,5.36521,41.4312,0.0311267
42.3,22.429,-6.65669,4.92943,5.25627,5.25627,40.6326,0.0311267
42.4,19.0261,-4.65588,3.39421,4.79075,4.79075,39.8151,0.0311267
42.5,16.6584,-2.81478,1.83459,4.05171,4.05171,39.0067,0.0311267
42.6,15.2559,-0.997121,0.11664,3.06794,3.06794,38.2364,0.0311267
42.7,14.7977,0.945735,-1.92079,1.82076,1.82076,37.5362,0.0311267
42.8,15.3042,3.00079,-4.27593,0.296588,0.296588,36.9376,0.0311267
42.9,16.795,5.02902,-6.80706,-1.47932,-1.47932,36.4672,0.0311267
43,19.2576,6.89931,-9.36728,-3.45131,-3.45131,36.1463,0.0311267
43.1,22.6146,8.42904,-11.7399,-5.52346,-5.52346,35.9874,0.0311267
43.2,26.7269,9.57797,-13.8466,-7.60426,-7.60426,35.9973,0.0311267
43.3,31.4145,10.3287,-15.6303,-9.61076,-9.61076,36.1762,0.0311267
43.4,36.48,10.6712,-17.0399,-11.468,-11.468,36.5178,0.0311267
43.5,41.7049,10.5767,-18.0031,-13.1018,-13.1018,37.0085,0.0311267
43.6,46.8567,9.94606,-18.367,-14.4181,-14.4181,37.6246,0.0311267
43.7,51.6514,8.62671,-17.9103,-15.2912,-15.2912,38.3297,0.0311267
43.8,55.7513,6.49144,-16.4242,-15.5744,-15.5744,39.0741,0.0311267
43.9,58.7747,3.49342,-13.7755,-15.1247,-15.1247,39.796,0.0311267
44,60.3343,-0.254562,-10.0021,-13.844,-13.844,40.4274,0.0311267
44.1,60.1075,-4.43863,-5.37415,-11.7266,-11.7266,40.9018,0.0311267
44.2,57.9386,-8.50518,-0.457076,-8.90919,-8.90919,41.1674,0.0311267
44.3,53.9563,-11.6249,3.8251,-5.72562,-5.72562,41.2036,0.0311267
44.4,48.7,-12.7133,6.1849,-2.74799,-2.74799,41.0412,0.0311267
44.5,43.1779,-10.7086,5.25105,-0.748228,-0.748228,40.7744,0.0311267
44.6,38.7375,-5.2709,0.340415,-0.476067,-0.476067,40.5469,0.0311267
44.7,36.6601,2.38634,-7.55547,-2.24592,-2.24592,40.5002,0.0311267
44.8,37.702,9.8392,-15.9922,-5.6825,-5.6825,40.7194,0.0311267
44.9,41.8127,14.7273,-22.353,-9.85013,-9.85013,41.2118,0.0311267
45,48.0806,15.7281,-24.9267,-13.6193,-13.6193,41.9152,0.0311267
45.1,54.9208,12.7468,-23.2201,-16.0195,-16.0195,42.7168,0.0311267
45.2,60.5197,6.52127,-17.6467,-16.4263,-16.4263,43.4739,0.0311267
45.3,63.327,-1.74916,-9.20131,-14.62,-14.62,44.0374,0.0311267
45.4,62.3745,-10.5971,0.706385,-10.7884,-10.7884,44.2784,0.0311267
45.5,57.4829,-18.1323,10.0548,-5.57763,-5.57763,44.125,0.0311267
45.6,49.5317,-21.6199,15.7044,-0.257117,-0.257117,43.6203,0.0311267
45.7,40.783,-17.4857,13.3188,3.13686,3.13686,42.9877,0.0311267
45.8,34.4994,-4.33925,0.606214,2.5042,2.5042,42.5884,0.0311267
45.9,33.4827,13.2112,-18.2654,-2.6882,-2.6882,42.7162,0.0311267
46,39.1062,28.3618,-36.2522,-11.0792,-11.0792,43.4867,0.0311267
46.1,51.104,36.7968,-48.3668,-20.4011,-20.4011,44.8691,0.0311267
46.2,67.4404,37.5388,-52.8627,-28.5165,-28.5165,46.7402,0.0311267
46.3,84.7579,31.9898,-50.5126,-34.0155,-34.0155,48.9193,0.0311267
46.4,99.8372,22.2532,-43.0014,-36.262,-36.262,51.1968,0.0311267
46.5,110.483,10.2159,-31.9857,-35.1929,-35.1929,53.3602,0.0311267
46.6,115.517,-2.44923,-19.0756,-31.1636,-31.1636,55.2187,0.0311267
46.7,114.634,-14.069,-6.04892,-24.8849,-24.8849,56.6302,0.0311267
46.8,108.384,-22.8875,5.05834,-17.3991,-17.3991,57.5287,0.0311267
46.9,98.1937,-27.0533,11.9295,-10.067,-10.067,57.9524,0.0311267
47,86.3114,-25.0236,12.4021,-4.44969,-4.44969,58.0562,0.0311267
47.1,75.4118,-16.8421,5.90478,-1.86108,-1.86108,58.0722,0.0311267
47.2,67.7853,-5.35283,-5.04918,-2.6581,-2.6581,58.2079,0.0311267
47.3,64.5469,4.75711,-15.6348,-5.90229,-5.90229,58.5533,0.0311267
47.4,65.3279,9.71758,-21.5671,-9.81848,-9.81848,59.0667,0.0311267
47.5,68.3575,8.07824,-20.7355,-12.5477,-12.5477,59.6073,0.0311267
47.6,70.9496,0.580826,-13.2962,-12.7349,-12.7349,59.9784,0.0311267
47.7,70.3565,-10.8896,-0.736835,-9.73536,-9.73536,59.9625,0.0311267
47.8,64.5672,-24.2099,15.0045,-3.5504,-3.5504,59.3523,0.0311267
47.9,52.5803,-37.4693,32.0108,5.33991,5.33991,57.9752,0.0311267
48,34.3603,-49.0242,48.4681,16.1219,16.1219,55.7142,0.0311267
48.1,11.9632,-52.4183,57.1041,26.3675,26.3675,52.7207,0.0311267
48.2,-2.18819,-9.10201,14.698,23.4501,23.4501,50.7283,0.0311267
48.3,-6.26886,26.2228,-23.2491,11.7753,11.7753,49.7704,0.0311267
48.4,0.174381,47.1527,-48.8943,-3.39211,-3.39211,49.6943,0.0311267
48.5,16.8729,51.9559,-58.8931,-17.2674,-17.2674,50.2899,0.0311267
48.6,41.56,41.4203,-52.4995,-26.0754,-26.0754,51.3075,0.0311267
48.7,61.623,27.4021,-41.2215,-29.8619,-29.8619,52.4815,0.0311267
48.8,75.0102,11.8795,-26.8868,-29.1182,-29.1182,53.5525,0.0311267
48.9,81.0421,-3.55534,-11.0965,-24.6127,-24.6127,54.2975,0.0311267
49,79.8493,-16.9849,4.03152,-17.4517,-17.4517,54.5641,0.0311267
49.1,72.5966,-25.8796,15.5142,-9.21021,-9.21021,54.3199,0.0311267
49.2,61.7907,-26.795,19.1091,-2.13039,-2.13039,53.7184,0.0311267
49.3,51.2685,-16.9897,11.0028,1.1529,1.1529,53.1133,0.0311267
49.4,44.8899,0.703472,-6.76075,-0.82551,-0.82551,52.8792,0.0311267
49.5,44.9533,18.2284,-26.1085,-7.14626,-7.14626,53.1999,0.0311267
49.6,51.7903,29.1117,-39.903,-15.3354,-15.3354,54.0622,0.0311267
49.7,63.7375,30.9942,-44.8849,-22.7228,-22.7228,55.3281,0.0311267
49.8,77.3545,25.009,-41.4007,-27.3923,-27.3923,56.7922,0.0311267
49.9,88.7827,13.9517,-31.7385,-28.4788,-28.4788,58.2222,0.0311267
50,95.2894,0.425873,-18.2552,-25.9229,-25.9229,59.3892,0.0311267
50.1,95.5068,-13.5176,-2.95997,-20.1822,-20.1822,60.0927,0.0311267
50.2,89.1395,-26.2444,12.3912,-12.0388,-12.0388,60.1799,0.0311267
50.3,76.7514,-36.3281,26.1078,-2.50218,-2.50218,59.565,0.0311267
50.4,59.6538,-42.4077,36.4281,7.23038,7.23038,58.2477,0.0311267
50.5,39.9768,-42.6464,40.9314,15.6556,15.6556,56.3516,0.0311267
50.6,21.0455,-33.7132,35.3695,20.5841,20.5841,54.2032,0.0311267
50.7,6.69046,-15.5704,18.7838,20.134,20.134,52.2396,0.0311267
50.8,-1.16634,2.30567,0.677169,15.2698,15.2698,50.6491,0.0311267
50.9,-2.41172,13.431,-11.7913,8.50455,8.50455,49.4155,0.0311267
51,2.03751,17.5391,-17.6532,1.96511,1.96511,48.4867,0.0311267
51.1,10.1877,17.8953,-19.799,-3.47593,-3.47593,47.8516,0.0311267
51.2,19.684,18.918,-22.7135,-8.28533,-8.28533,47.5637,0.0311267
51.3,29.9307,22.4421,-28.4818,-13.3344,-13.3344,47.7134,0.0311267
51.4,41.5406,27.5279,-36.3204,-19.0809,-19.0809,48.3781,0.0311267
51.5,55.0305,31.9958,-43.9879,-25.3077,-25.3077,49.5811,0.0311267
51.6,70.1938,33.7056,-49.0682,-31.2478,-31.2478,51.2719,0.0311267
51.7,85.9406,31.3952,-49.8973,-35.9102,-35.9102,53.3282,0.0311267
51.8,100.517,24.7373,-45.7132,-38.3609,-38.3609,55.567,0.0311267
51.9,111.93,14.2034,-36.5996,-37.9206,-37.9206,57.7635,0.0311267
52,118.342,0.745979,-23.2168,-34.2447,-34.2447,59.6724,0.0311267
52.1,118.355,-14.3913,-6.64045,-27.3436,-27.3436,61.051,0.0311267
52.2,111.161,-29.7968,11.7448,-17.5715,-17.5715,61.6833,0.0311267
52.3,96.6652,-43.8881,30.2248,-5.62243,-5.62243,61.4061,0.0311267
52.4,75.6107,-54.7499,46.5617,7.42361,7.42361,60.144,0.0311267
52.5,50.1969,-58.1776,55.8071,19.5195,19.5195,58.0235,0.0311267
52.6,27.0117,-38.9741,40.501,24.7649,24.7649,55.8451,0.0311267
52.7,13.1602,-1.05393,2.68626,19.2452,19.2452,54.4836,0.0311267
52.8,10.4205,28.6579,-29.8914,6.96108,6.96108,54.0041,0.0311267
52.9,18.4471,42.5466,-48.0347,-6.78786,-6.78786,54.2217,0.0311267
53,35.0867,40.1309,-49.6321,-17.4989,-17.4989,54.8752,0.0311267
53.1,53.5779,26.9156,-39.1083,-22.9013,-22.9013,55.6726,0.0311267
53.2,66.4706,10.0993,-23.302,-23.0015,-23.0015,56.3231,0.0311267
53.3,71.4971,-7.28619,-5.18788,-18.5481,-18.5481,56.5686,0.0311267
53.4,68.37,-23.0119,12.839,-10.7013,-10.7013,56.2197,0.0311267
53.5,58.1114,-34.1869,27.4327,-1.1678,-1.1678,55.2144,0.0311267
53.6,43.6691,-35.3871,32.1717,7.16706,7.16706,53.7536,0.0311267
53.7,30.5334,-19.642,18.3907,9.97297,9.97297,52.4194,0.0311267
53.8,23.752,6.55202,-8.45851,5.3651,5.3651,51.731,0.0311267
53.9,25.5724,28.8875,-33.6828,-4.39687,-4.39687,51.816,0.0311267
54,36.0189,40.1385,-48.9476,-15.5345,-15.5345,52.5736,0.0311267
54.1,52.7599,39.227,-51.9588,-24.6406,-24.6406,53.8004,0.0311267
54.2,70.6196,29.5702,-45.2589,-29.7952,-29.7952,55.2444,0.0311267
54.3,84.6255,15.7082,-32.9678,-30.5883,-30.5883,56.6479,0.0311267
54.4,92.3586,0.766541,-18.1028,-27.467,-27.467,57.7833,0.0311267
54.5,93.2674,-12.5661,-3.5136,-21.4786,-21.4786,58.4967,0.0311267
54.6,88.2977,-21.1592,7.19547,-14.3101,-14.3101,58.7657,0.0311267
54.7,79.9941,-21.3225,9.49096,-8.35983,-8.35983,58.7627,0.0311267
54.8,72.2552,-10.6157,-0.154234,-6.30843,-6.30843,58.8523,0.0311267
54.9,69.0536,8.06351,-19.6398,-9.64127,-9.64127,59.4208,0.0311267
55,72.983,27.3652,-41.678,-17.6504,-17.6504,60.6947,0.0311267
55.1,84.673,40.9158,-59.3201,-28.0679,-28.0679,62.7147,0.0311267
55.2,102.656,45.9296,-68.927,-38.2826,-38.2826,65.3875,0.0311267
55.3,123.64,42.9214,-70.2109,-46.2647,-46.2647,68.5368,0.0311267
55.4,143.783,34.0499,-64.7444,-50.8846,-50.8846,71.9388,0.0311267
55.5,160.04,21.5909,-54.4445,-51.7746,-51.7746,75.3532,0.0311267
55.6,170.491,7.35298,-40.9418,-49.0664,-49.0664,78.5434,0.0311267
55.7,174.169,-7.19438,-25.675,-43.2186,-43.2186,81.2959,0.0311267
55.8,170.846,-20.899,-9.88047,-34.884,-34.884,83.4328,0.0311267
55.9,160.885,-32.8544,5.36028,-24.823,-24.823,84.821,0.0311267
56,145.081,-42.4732,19.2264,-13.8106,-13.8106,85.3747,0.0311267
56.1,124.549,-49.3646,31.0543,-2.59439,-2.59439,85.0575,0.0311267
56.2,100.595,-53.3904,40.4191,8.15899,8.15899,83.8792,0.0311267
56.3,74.627,-54.5197,47.0004,17.8694,17.8694,81.8942,0.0311267
56.4,48.1486,-52.5093,50.2409,25.9622,25.9622,79.2094,0.0311267
56.5,23.144,-45.5596,47.8472,31.4335,31.4335,76.0461,0.0311267
56.6,3.29965,-27.3369,32.3582,31.6647,31.6647,72.9309,0.0311267
56.7,-8.68504,-4.03388,9.45856,26.1131,26.1131,70.2649,0.0311267
56.8,-12.8847,11.9937,-7.76841,17.6427,17.6427,68.05,0.0311267
56.9,-10.4441,18.2865,-15.8899,9.25959,9.25959,66.176,0.0311267
57,-3.48257,15.8744,-15.0652,3.17839,3.17839,64.5018,0.0311267
57.1,3.78516,8.51624,-8.55866,0.24413,0.24413,62.877,0.0311267
57.2,7.8037,-0.429937,0.430516,0.290727,0.290727,61.1494,0.0311267
57.3,7.52211,-9.82103,10.8037,2.91897,2.91897,59.1744,0.0311267
57.4,2.68698,-19.0201,21.9048,7.66544,7.66544,56.8241,0.0311267
57.5,-6.5659,-27.3067,32.922,13.9796,13.9796,54.001,0.0311267
57.6,-16.4974,-20.8587,28.56,17.6247,17.6247,51.1574,0.0311267
57.7,-21.1097,5.42193,1.73712,13.6528,13.6528,49.0767,0.0311267
57.8,-19.3433,25.8764,-21.305,4.91335,4.91335,47.7525,0.0311267
57.9,-10.5925,38.0133,-37.2433,-5.6258,-5.6258,47.1196,0.0311267
58,5.27449,40.188,-43.4368,-15.0785,-15.0785,47.068,0.0311267
58.1,24.6008,34.6746,-41.3908,-21.6566,-21.6566,47.448,0.0311267
58.2,41.3027,26.5192,-35.8873,-25.2143,-25.2143,48.0822,0.0311267
58.3,54.0655,16.2815,-27.2778,-25.7302,-25.7302,48.7752,0.0311267
58.4,61.9097,4.73204,-16.2015,-23.348,-23.348,49.3313,0.0311267
58.5,64.2155,-7.22404,-3.52302,-18.3917,-18.3917,49.5698,0.0311267
58.6,60.802,-18.5942,9.70652,-11.3672,-11.3672,49.3406,0.0311267
58.7,52.0096,-28.1497,22.077,-3.00612,-3.00612,48.5475,0.0311267
58.8,38.8522,-34.2923,31.6489,5.65763,5.65763,47.1783,0.0311267
58.9,23.4434,-33.8457,34.5868,12.8899,12.8899,45.386,0.0311267
59,9.65361,-21.6109,24.5131,15.7957,15.7957,43.6011,0.0311267
59.1,1.0625,-1.81019,4.89342,13.0701,13.0701,42.2207,0.0311267
59.2,-1.08743,14.1977,-12.5342,6.66905,6.66905,41.3145,0.0311267
59.3,2.8685,21.471,-21.9546,-0.486873,-0.486873,40.7862,0.0311267
59.4,11.1278,19.7666,-22.2269,-5.92187,-5.92187,40.4783,0.0311267
59.5,19.9694,12.2813,-15.9697,-8.43383,-8.43383,40.2222,0.0311267
59.6,25.882,2.9333,-6.91505,-8.05414,-8.05414,39.8671,0.0311267
59.7,27.6608,-5.65667,2.24058,-5.48046,-5.48046,39.3111,0.0311267
59.8,25.667,-11.2964,9.00999,-1.85784,-1.85784,38.5348,0.0311267
59.9,21.4042,-11.8242,10.7201,1.28665,1.28665,37.6335,0.0311267
60,17.1277,-6.25938,5.7813,2.41031,2.41031,36.8004,0.0311267
60.1,14.9761,3.08138,-3.86761,0.840829,0.840829,36.217,0.0311267
60.2,16.1799,11.8433,-13.8139,-2.82285,-2.82285,35.962,0.0311267
60.3,20.8224,16.7605,-20.4071,-7.21892,-7.21892,36.0124,0.0311267
60.4,27.8497,16.8666,-22.1999,-10.9642,-10.9642,36.2833,0.0311267
60.5,35.3918,13.1874,-19.8394,-13.183,-13.183,36.6661,0.0311267
60.6,41.6556,7.72068,-15.1448,-13.6734,-13.6734,37.0617,0.0311267
60.7,45.6947,2.52407,-10.2006,-12.8052,-12.8052,37.409,0.0311267
60.8,47.5501,-0.689972,-6.91752,-11.3333,-11.3333,37.7032,0.0311267
60.9,48.0355,-0.892303,-6.62596,-10.1565,-10.1565,37.997,0.0311267
61,48.3345,1.73945,-9.43165,-9.97525,-9.97525,38.3729,0.0311267
61.1,49.5071,5.73219,-13.9976,-10.9808,-10.9808,38.8979,0.0311267
61.2,52.067,8.95148,-18.1121,-12.7636,-12.7636,39.5864,0.0311267
61.3,55.7834,9.65887,-19.7853,-14.5191,-14.5191,40.3913,0.0311267
61.4,59.7412,7.19099,-18.0366,-15.3984,-15.3984,41.2174,0.0311267
61.5,62.6672,2.03664,-13.0859,-14.8203,-14.8203,41.9484,0.0311267
61.6,63.4245,-4.39892,-6.21041,-12.6678,-12.6678,42.48,0.0311267
61.7,61.5078,-10.073,0.470967,-9.38313,-9.38313,42.7587,0.0311267
61.8,57.383,-12.5644,4.21883,-5.98264,-5.98264,42.8228,0.0311267
61.9,52.5384,-9.82919,2.46652,-3.87035,-3.87035,42.8193,0.0311267
62,49.0393,-1.83104,-5.34853,-4.23989,-4.23989,42.9559,0.0311267
62.1,48.6408,8.39226,-16.411,-7.28268,-7.28268,43.3941,0.0311267
62.2,52.0666,16.4973,-26.1658,-12.0035,-12.0035,44.1776,0.0311267
62.3,58.7133,19.3388,-30.9412,-16.7379,-16.7379,45.232,0.0311267
62.4,66.6908,15.9061,-29.0991,-19.8282,-19.8282,46.395,0.0311267
62.5,73.3482,7.14712,-21.0548,-20.1348,-20.1348,47.4564,0.0311267
62.6,76.2128,-4.85713,-8.56487,-17.2424,-17.2424,48.2003,0.0311267
62.7,73.8036,-17.2856,5.59217,-11.5337,-11.5337,48.4592,0.0311267
62.8,66.2446,-25.9874,16.8927,-4.42711,-4.42711,48.2039,0.0311267
62.9,56.0369,-24.4786,17.8318,1.13761,1.13761,47.6858,0.0311267
63,48.0241,-7.59253,1.70495,1.27944,1.27944,47.46,0.0311267
63.1,46.8095,18.4731,-26.208,-5.59243,-5.59243,48.0148,0.0311267
63.2,54.854,41.8861,-53.8096,-17.6467,-17.6467,49.5314,0.0311267
63.3,72.271,55.0715,-72.5021,-31.3606,-31.3606,51.9534,0.0311267
63.4,96.4007,55.806,-78.8173,-43.2247,-43.2247,55.074,0.0311267
63.5,121.907,46.0556,-73.6724,-50.8367,-50.8367,58.5878,0.0311267
63.6,143.319,29.0238,-59.5431,-53.0133,-53.0133,62.1287,0.0311267
63.7,156.792,7.31157,-38.5619,-49.4004,-49.4004,65.3028,0.0311267
63.8,159.933,-16.8837,-12.6783,-40.2199,-40.2199,67.7228,0.0311267
63.9,151.497,-41.4681,16.0529,-26.1517,-26.1517,69.0396,0.0311267
64,131.27,-64.4424,45.4715,-8.24592,-8.24592,68.9708,0.0311267
64.1,100.049,-83.8131,73.2234,12.1214,12.1214,67.3293,0.0311267
64.2,60.1499,-95.5432,94.5079,32.718,32.718,64.1319,0.0311267
64.3,32.1168,-29.2328,31.1208,32.3187,32.3187,62.2255,0.0311267
64.4,21.0989,33.8407,-35.3368,15.4049,15.4049,61.9987,0.0311267
64.5,27.7954,72.5154,-81.263,-8.76212,-8.76212,63.1912,0.0311267
64.6,51.6447,83.8379,-100.969,-31.8139,-31.8139,65.4414,0.0311267
64.7,90.2883,67.5364,-91.4215,-46.7158,-46.7158,68.317,0.0311267
64.8,122.827,42.7506,-70.9107,-52.7645,-52.7645,71.3444,0.0311267
64.9,143.448,14.5966,-44.2164,-50.6275,-50.6275,74.0431,0.0311267
65,150.504,-14.9121,-13.2165,-41.2747,-41.2747,75.9589,0.0311267
65.1,143.342,-43.6732,19.9119,-25.9781,-25.9781,76.6969,0.0311267
65.2,122.322,-69.5944,52.7925,-6.28544,-6.28544,75.9509,0.0311267
65.3,88.8362,-90.6883,82.9553,16.0247,16.0247,73.5291,0.0311267
65.4,51.2572,-81.1078,81.4855,32.3899,32.3899,70.3112,0.0311267
65.5,29.7117,-1.84691,2.40938,24.8948,24.8948,68.99,0.0311267
65.6,26.3399,56.4698,-61.5543,3.28253,3.28253,69.4202,0.0311267
65.7,41.8232,88.3208,-102.237,-23.0974,-23.0974,71.3103,0.0311267
65.8,75.5376,91.1824,-114.217,-45.8774,-45.8774,74.2801,0.0311267
65.9,119.548,70.6553,-100.756,-59.597,-59.597,77.8884,0.0311267
66,153.84,45.4826,-80.1312,-64.7305,-64.7305,81.6683,0.0311267
66.1,176.06,17.851,-54.2848,-62.1191,-62.1191,85.162,0.0311267
66.2,185.03,-10.0396,-25.3902,-52.9369,-52.9369,87.9581,0.0311267
66.3,180.626,-35.9231,4.08562,-38.6813,-38.6813,89.7244,0.0311267
