time,measured_position,estimated_position, error, K1, K2, estimated_velocity
42.4,30.4148,28.9791,7.17868,0.8,0.2,0.460322
42.5,34.4359,33.3537,5.41078,0.8,0.2,1.54248
42.6,37.0182,36.3162,3.51027,0.8,0.2,2.24453
42.7,38.1585,37.8349,1.61783,0.8,0.2,2.5681
42.8,37.9443,37.9738,-0.147419,0.8,0.2,2.53862
42.9,36.5386,36.8764,-1.68909,0.8,0.2,2.2008
43,34.1575,34.7453,-2.93897,0.8,0.2,1.613
43.1,31.0457,31.8179,-3.86092,0.8,0.2,0.84082
43.2,27.4508,28.3411,-4.4511,0.8,0.2,-0.0493999
43.3,23.6019,24.5488,-4.7342,0.8,0.2,-0.99624
43.4,19.6941,20.6451,-4.75501,0.8,0.2,-1.94724
43.5,15.8841,16.7973,-4.56633,0.8,0.2,-2.86051
43.6,12.297,13.1399,-4.21425,0.8,0.2,-3.70336
43.7,9.04617,9.79084,-3.72338,0.8,0.2,-4.44803
43.8,6.26469,6.88096,-3.08136,0.8,0.2,-5.06431
43.9,4.15282,4.59716,-2.2217,0.8,0.2,-5.50865
44,2.97467,3.189,-1.07164,0.8,0.2,-5.72297
44.1,2.65723,2.64913,0.0405469,0.8,0.2,-5.71486
44.2,2.5062,2.42049,0.428551,0.8,0.2,-5.62915
44.3,2.08097,2.03629,0.223386,0.8,0.2,-5.58448
44.4,2.13925,2.00697,0.66142,0.8,0.2,-5.45219
44.5,4.15025,3.61255,2.6885,0.8,0.2,-4.91449
44.6,7.66932,6.75967,4.54822,0.8,0.2,-4.00485
44.7,12.2218,11.0493,5.8626,0.8,0.2,-2.83233
44.8,17.5301,16.1773,6.76406,0.8,0.2,-1.47952
44.9,23.3064,21.851,7.27709,0.8,0.2,-0.0240982
45,29.2236,27.7486,7.37504,0.8,0.2,1.45091
45.1,34.9268,33.5202,7.03309,0.8,0.2,2.85753
45.2,40.0566,38.8065,6.25065,0.8,0.2,4.10766
45.3,44.277,43.265,5.05977,0.8,0.2,5.11961
45.4,47.3044,46.5989,3.52734,0.8,0.2,5.82508
45.5,48.9349,48.5842,1.75349,0.8,0.2,6.17578
45.6,49.0696,49.096,-0.132202,0.8,0.2,6.14934
45.7,47.7357,48.1308,-1.97524,0.8,0.2,5.75429
45.8,45.1059,45.826,-3.60024,0.8,0.2,5.03424
45.9,41.5171,42.4795,-4.81235,0.8,0.2,4.07177
46,37.4885,38.5681,-5.39824,0.8,0.2,2.99212
46.1,33.7242,34.7528,-5.14312,0.8,0.2,1.9635
46.2,31.0332,31.8164,-3.91602,0.8,0.2,1.1803
46.3,30.0528,30.4291,-1.88156,0.8,0.2,0.803985
46.4,30.852,30.7835,0.342459,0.8,0.2,0.872477
46.5,32.8582,32.4607,1.98747,0.8,0.2,1.26997
46.6,35.2377,34.7077,2.64999,0.8,0.2,1.79997
46.7,37.2641,36.7888,2.37639,0.8,0.2,2.27525
46.8,38.4435,38.1581,1.42712,0.8,0.2,2.56067
46.9,38.5034,38.4855,0.0892258,0.8,0.2,2.57852
47,37.3509,37.6294,-1.39248,0.8,0.2,2.30002
47.1,35.0338,35.5989,-2.82558,0.8,0.2,1.7349
47.2,31.7099,32.5224,-4.06253,0.8,0.2,0.922398
47.3,27.6289,28.6261,-4.9857,0.8,0.2,-0.0747425
47.4,23.1415,24.2369,-5.47709,0.8,0.2,-1.17016
47.5,18.7724,19.8419,-5.34751,0.8,0.2,-2.23966
47.6,15.4151,16.2556,-4.20282,0.8,0.2,-3.08023
47.7,14.4264,14.7306,-1.52125,0.8,0.2,-3.38448
47.8,16.5986,16.1573,2.20639,0.8,0.2,-2.9432
47.9,21.1548,20.0964,5.29182,0.8,0.2,-1.88484
48,26.9836,25.5684,7.07562,0.8,0.2,-0.469711
48.1,33.4032,31.8269,7.88176,0.8,0.2,1.10664
48.2,40.0052,38.3917,8.06764,0.8,0.2,2.72017
48.3,46.4752,44.9129,7.81155,0.8,0.2,4.28248
48.4,52.5193,51.0837,7.17817,0.8,0.2,5.71811
48.5,57.8459,56.6078,6.19038,0.8,0.2,6.95619
48.6,62.1733,61.1993,4.86982,0.8,0.2,7.93015
48.7,65.2485,64.5972,3.25617,0.8,0.2,8.58139
48.8,66.8685,66.5858,1.41309,0.8,0.2,8.86401
48.9,66.9003,67.0147,-0.571991,0.8,0.2,8.74961
49,65.2972,65.8157,-2.59241,0.8,0.2,8.23112
49.1,62.1104,63.0161,-4.5284,0.8,0.2,7.32544
49.2,57.497,58.7473,-6.25163,0.8,0.2,6.07512
49.3,51.7279,53.2533,-7.62694,0.8,0.2,4.54973
49.4,45.203,46.9041,-8.50523,0.8,0.2,2.84868
49.5,38.4864,40.2269,-8.70254,0.8,0.2,1.10818
49.6,32.3725,33.9656,-7.96518,0.8,0.2,-0.484859
49.7,27.933,29.1298,-5.98413,0.8,0.2,-1.68168
49.8,26.2501,26.7924,-2.71151,0.8,0.2,-2.22399
49.9,27.5815,27.3792,1.01149,0.8,0.2,-2.02169
50,31.0048,30.2392,3.82773,0.8,0.2,-1.25614
50.1,35.2619,34.2323,5.1483,0.8,0.2,-0.226481
50.2,39.423,38.3803,5.21343,0.8,0.2,0.816204
50.3,42.9256,42.0329,4.46363,0.8,0.2,1.70893
50.4,45.4494,44.8003,3.24562,0.8,0.2,2.35805
50.5,46.8236,46.4661,1.78755,0.8,0.2,2.71556
50.6,46.9756,46.928,0.237888,0.8,0.2,2.76314
50.7,45.9033,46.1635,-1.30101,0.8,0.2,2.50294
50.8,43.6613,44.2118,-2.75247,0.8,0.2,1.95245
50.9,40.3526,41.1635,-4.05444,0.8,0.2,1.14156
51,36.1239,37.1547,-5.15375,0.8,0.2,0.110809
51.1,31.1615,32.3623,-6.00426,0.8,0.2,-1.09004
51.2,25.6864,26.9998,-6.56692,0.8,0.2,-2.40343
51.3,19.949,21.3111,-6.81041,0.8,0.2,-3.76551
51.4,14.2256,15.5674,-6.70893,0.8,0.2,-5.1073
51.5,8.83634,10.0804,-6.22035,0.8,0.2,-6.35137
51.6,4.34025,5.36125,-5.10501,0.8,0.2,-7.37237
51.7,3.09466,3.40053,-1.52937,0.8,0.2,-7.67824
51.8,5.52706,4.94819,2.89434,0.8,0.2,-7.09937
51.9,7.87458,7.14732,3.63635,0.8,0.2,-6.3721
52,9.39907,8.82128,2.88895,0.8,0.2,-5.79431
52.1,10.0301,9.67247,1.7883,0.8,0.2,-5.43665
52.2,9.84669,9.70311,0.717873,0.8,0.2,-5.29308
52.3,9.0064,9.03988,-0.167417,0.8,0.2,-5.32656
52.4,7.7135,7.87224,-0.793716,0.8,0.2,-5.48531
52.5,6.18342,6.41148,-1.14029,0.8,0.2,-5.71336
52.6,4.59643,4.84517,-1.2437,0.8,0.2,-5.9621
52.7,3.05555,3.29424,-1.19341,0.8,0.2,-6.20079
52.8,1.69937,1.89433,-0.974798,0.8,0.2,-6.39575
52.9,1.83613,1.71985,0.581389,0.8,0.2,-6.27947
53,4.08315,3.48491,2.99124,0.8,0.2,-5.68122
53.1,7.37654,6.48458,4.45977,0.8,0.2,-4.78927
53.2,11.5372,10.4309,5.53158,0.8,0.2,-3.68295
53.3,16.4539,15.1757,6.39128,0.8,0.2,-2.4047
53.4,21.9391,20.5383,7.00388,0.8,0.2,-1.00392
53.5,27.7313,26.2727,7.29344,0.8,0.2,0.454768
53.6,33.5172,32.0774,7.19909,0.8,0.2,1.89459
53.7,38.9578,37.6196,6.6909,0.8,0.2,3.23277
53.8,43.7167,42.5619,5.77385,0.8,0.2,4.38754
53.9,47.4882,46.5907,4.4875,0.8,0.2,5.28504
54,50.0222,49.4416,2.90298,0.8,0.2,5.86563
54.1,51.1457,50.9222,1.11757,0.8,0.2,6.08915
54.2,50.7791,50.9295,-0.752048,0.8,0.2,5.93874
54.3,48.9456,49.4611,-2.57777,0.8,0.2,5.42318
54.4,45.7757,46.6213,-4.22773,0.8,0.2,4.57764
54.5,41.5061,42.6207,-5.57294,0.8,0.2,3.46305
54.6,36.4761,37.7743,-6.49083,0.8,0.2,2.16488
54.7,31.1265,32.4994,-6.86429,0.8,0.2,0.792021
54.8,26.0004,27.316,-6.57818,0.8,0.2,-0.523615
54.9,21.7301,22.8368,-5.53358,0.8,0.2,-1.63033
55,18.9213,19.6718,-3.75243,0.8,0.2,-2.38082
55.1,17.8177,18.1409,-1.61605,0.8,0.2,-2.70403
55.2,18.0067,17.9794,0.136187,0.8,0.2,-2.67679
55.3,18.6978,18.5006,0.986034,0.8,0.2,-2.47958
55.4,19.2315,19.0357,0.978872,0.8,0.2,-2.28381
55.5,19.2733,19.1801,0.465992,0.8,0.2,-2.19061
55.6,18.7942,18.8276,-0.166832,0.8,0.2,-2.22398
55.7,18.0305,18.1454,-0.574757,0.8,0.2,-2.33893
55.8,17.4544,17.5458,-0.45713,0.8,0.2,-2.43035
55.9,17.6707,17.5971,0.36787,0.8,0.2,-2.35678
56,19.1359,18.781,1.7745,0.8,0.2,-2.00188
56.1,21.8821,21.2218,3.30126,0.8,0.2,-1.34163
56.2,25.5784,24.6803,4.49076,0.8,0.2,-0.443478
56.3,29.7893,28.7586,5.15342,0.8,0.2,0.587206
56.4,34.1244,33.063,5.30707,0.8,0.2,1.64862
56.5,38.266,37.2584,5.03811,0.8,0.2,2.65624
56.6,41.9549,41.0687,4.43091,0.8,0.2,3.54242
56.7,44.9747,44.2643,3.55169,0.8,0.2,4.25276
56.8,47.142,46.6516,2.45245,0.8,0.2,4.74325
56.9,48.3051,48.0693,1.17921,0.8,0.2,4.97909
57,48.3467,48.3908,-0.220497,0.8,0.2,4.935
57.1,47.1913,47.5299,-1.69294,0.8,0.2,4.59641
57.2,44.8139,45.449,-3.17566,0.8,0.2,3.96128
57.3,41.247,42.1666,-4.59816,0.8,0.2,3.04164
57.4,36.5864,37.7632,-5.88443,0.8,0.2,1.86476
57.5,30.9936,32.3848,-6.9561,0.8,0.2,0.473537
57.6,24.699,26.2456,-7.73322,0.8,0.2,-1.07311
57.7,18.0189,19.6427,-8.11944,0.8,0.2,-2.697
57.8,11.4679,13.0489,-7.90518,0.8,0.2,-4.27803
57.9,6.54485,7.7601,-6.07625,0.8,0.2,-5.49328
58,7.44787,7.40045,0.23709,0.8,0.2,-5.44587
58.1,12.3762,11.2721,5.52032,0.8,0.2,-4.3418
58.2,17.648,16.286,6.81009,0.8,0.2,-2.97978
58.3,22.4386,21.1485,6.4506,0.8,0.2,-1.68966
58.4,26.5593,25.4434,5.57977,0.8,0.2,-0.573709
58.5,29.9924,29.0711,4.60639,0.8,0.2,0.347568
58.6,32.7914,32.0543,3.68557,0.8,0.2,1.08468
58.7,35.0321,34.4582,2.86932,0.8,0.2,1.65855
58.8,36.7746,36.3445,2.15056,0.8,0.2,2.08866
58.9,38.0387,37.7416,1.48525,0.8,0.2,2.38571
59,38.7964,38.6331,0.816189,0.8,0.2,2.54895
59.1,38.9868,38.967,0.0987511,0.8,0.2,2.5687
59.2,38.5473,38.6827,-0.676552,0.8,0.2,2.43339
59.3,37.4556,37.7497,-1.47039,0.8,0.2,2.13931
59.4,35.7733,36.2113,-2.19036,0.8,0.2,1.70124
59.5,33.6858,34.225,-2.69561,0.8,0.2,1.16211
59.6,31.5269,32.0897,-2.81432,0.8,0.2,0.59925
59.7,29.7588,30.237,-2.39081,0.8,0.2,0.121087
59.8,28.8603,29.1381,-1.38877,0.8,0.2,-0.156668
59.9,29.1047,29.1083,-0.017664,0.8,0.2,-0.1602
60,30.373,30.1169,1.28075,0.8,0.2,0.0959504
60.1,32.1953,31.7815,2.06883,0.8,0.2,0.509716
60.2,33.9685,33.5413,2.13599,0.8,0.2,0.936914
60.3,35.1448,34.8428,1.50982,0.8,0.2,1.23888
60.4,35.3197,35.2491,0.352966,0.8,0.2,1.30947
60.5,34.2581,34.4825,-1.1219,0.8,0.2,1.08509
60.6,31.8999,32.4381,-2.6911,0.8,0.2,0.546871
60.7,28.3645,29.1901,-4.12836,0.8,0.2,-0.278801
60.8,23.9701,25.0085,-5.19216,0.8,0.2,-1.31723
60.9,19.2995,20.415,-5.57728,0.8,0.2,-2.43269
61,15.3606,16.3228,-4.81114,0.8,0.2,-3.39492
61.1,13.6309,14.1014,-2.35245,0.8,0.2,-3.86541
61.2,14.8698,14.6388,1.15501,0.8,0.2,-3.63441
61.3,17.9105,17.1835,3.63512,0.8,0.2,-2.90738
61.4,21.2385,20.3693,4.34572,0.8,0.2,-2.03824
61.5,24.0161,23.246,3.85057,0.8,0.2,-1.26812
61.6,25.9364,25.3729,2.81724,0.8,0.2,-0.704675
61.7,27.0512,26.7014,1.74873,0.8,0.2,-0.354929
61.8,27.6973,27.491,1.03135,0.8,0.2,-0.148658
61.9,28.4169,28.2288,0.940729,0.8,0.2,0.0394878
62,29.7816,29.4719,1.54894,0.8,0.2,0.349276
62.1,32.1263,31.6024,2.61956,0.8,0.2,0.873188
62.2,35.3702,34.6341,3.68042,0.8,0.2,1.60927
62.3,39.0769,38.2205,4.28184,0.8,0.2,2.46564
62.4,42.6537,41.8164,4.18668,0.8,0.2,3.30298
62.5,45.5191,44.8446,3.37238,0.8,0.2,3.97745
62.6,47.1911,46.8014,1.94877,0.8,0.2,4.36721
62.7,47.3264,47.3088,0.0883675,0.8,0.2,4.38488
62.8,45.7347,46.1372,-2.01257,0.8,0.2,3.98237
62.9,42.3813,43.2122,-4.1541,0.8,0.2,3.15155
63,37.384,38.6127,-6.14331,0.8,0.2,1.92288
63.1,31.0071,32.5667,-7.79787,0.8,0.2,0.363309
63.2,23.6739,25.4597,-8.92913,0.8,0.2,-1.42252
63.3,16.0792,17.9269,-9.23819,0.8,0.2,-3.27016
63.4,9.89562,11.4365,-7.70423,0.8,0.2,-4.811
63.5,9.58451,9.85868,-1.37087,0.8,0.2,-5.08518
63.6,14.9887,13.861,5.63859,0.8,0.2,-3.95746
63.7,21.4052,19.8172,7.93995,0.8,0.2,-2.36947
63.8,27.2502,25.7162,7.66988,0.8,0.2,-0.835494
63.9,32.0614,30.7757,6.42878,0.8,0.2,0.450262
64,35.6912,34.7171,4.87054,0.8,0.2,1.42437
64.1,38.1406,37.4844,3.28099,0.8,0.2,2.08057
64.2,39.4969,39.136,1.80452,0.8,0.2,2.44147
64.3,39.8901,39.7882,0.50996,0.8,0.2,2.54346
64.4,39.453,39.5709,-0.589523,0.8,0.2,2.42556
64.5,38.2914,38.5958,-1.52204,0.8,0.2,2.12115
64.6,36.4714,36.9387,-2.33649,0.8,0.2,1.65386
64.7,34.0284,34.6435,-3.07573,0.8,0.2,1.03871
64.8,30.9995,31.7491,-3.7479,0.8,0.2,0.28913
64.9,27.4778,28.3378,-4.30019,0.8,0.2,-0.570908
65,23.6885,24.607,-4.59221,0.8,0.2,-1.48935
65.1,20.0961,20.9685,-4.36196,0.8,0.2,-2.36174
65.2,17.5063,18.1515,-3.22596,0.8,0.2,-3.00693
65.3,16.8709,17.0669,-0.979927,0.8,0.2,-3.20292
65.4,18.441,18.1021,1.6944,0.8,0.2,-2.86404
65.5,21.3826,20.6693,3.56692,0.8,0.2,-2.15066
65.6,24.5807,23.7554,4.12651,0.8,0.2,-1.32535
65.7,27.1854,26.4729,3.56253,0.8,0.2,-0.612847
65.8,28.6296,28.186,2.21801,0.8,0.2,-0.169245
65.9,28.556,28.4786,0.386919,0.8,0.2,-0.0918612
66,26.777,27.1155,-1.69241,0.8,0.2,-0.430344
66.1,23.2583,24.0211,-3.8142,0.8,0.2,-1.19318
66.2,18.1093,19.2678,-5.79247,0.8,0.2,-2.35168
66.3,11.5795,13.0701,-7.45314,0.8,0.2,-3.84231
66.4,4.1574,5.8631,-8.52851,0.8,0.2,-5.54801
66.5,4.73117,4.8466,-0.577146,0.8,0.2,-5.66344
66.6,12.9931,11.2505,8.71283,0.8,0.2,-3.92087
66.7,21.0799,19.0356,10.2214,0.8,0.2,-1.87658
66.8,28.4036,26.4925,9.55572,0.8,0.2,0.0345612
66.9,34.5417,32.9326,8.04577,0.8,0.2,1.64371
67,39.1729,37.9577,6.07595,0.8,0.2,2.8589
67.1,42.0963,41.3258,3.85277,0.8,0.2,3.62946
67.2,43.2507,42.9383,1.56199,0.8,0.2,3.94186
67.3,42.7278,42.8488,-0.604675,0.8,0.2,3.82092
67.4,40.7806,41.2707,-2.45027,0.8,0.2,3.33087
67.5,37.8258,38.5814,-3.7779,0.8,0.2,2.57529
67.6,34.4372,35.3176,-4.40171,0.8,0.2,1.69494
67.7,31.3045,32.141,-4.18253,0.8,0.2,0.858438
67.8,29.1011,29.7263,-3.12577,0.8,0.2,0.233284
67.9,28.2197,28.5257,-1.52987,0.8,0.2,-0.0726902
68,28.5341,28.531,0.0156593,0.8,0.2,-0.0695584
68.1,29.4755,29.2852,0.951475,0.8,0.2,0.120737
68.2,30.3617,30.1488,1.06445,0.8,0.2,0.333627
68.3,30.654,30.5596,0.471815,0.8,0.2,0.42799
68.4,30.0433,30.1551,-0.559153,0.8,0.2,0.316159
68.5,28.4486,28.7962,-1.73813,0.8,0.2,-0.0314663
68.6,25.9987,26.5576,-2.79434,0.8,0.2,-0.590334
68.7,23.0246,23.7194,-3.47397,0.8,0.2,-1.28513
68.8,20.0659,20.7709,-3.52498,0.8,0.2,-1.99012
68.9,17.8453,18.3906,-2.7266,0.8,0.2,-2.53544
69,17.0394,17.2589,-1.09771,0.8,0.2,-2.75499
69.1,17.7814,17.6218,0.798006,0.8,0.2,-2.59539
69.2,19.5076,19.0785,2.14529,0.8,0.2,-2.16633
69.3,21.4402,20.9246,2.57837,0.8,0.2,-1.65065
69.4,22.9833,22.5386,2.22383,0.8,0.2,-1.20589
69.5,23.7845,23.5112,1.36649,0.8,0.2,-0.93259
69.6,23.6859,23.6323,0.267982,0.8,0.2,-0.878994
69.7,22.6768,22.8503,-0.867613,0.8,0.2,-1.05252
69.8,20.862,21.2386,-1.88306,0.8,0.2,-1.42913
69.9,18.445,18.9751,-2.65071,0.8,0.2,-1.95927
70,15.7276,16.3379,-3.05157,0.8,0.2,-2.56959
70.1,13.1343,13.7236,-2.94668,0.8,0.2,-3.15892
70.2,11.2409,11.6743,-2.16684,0.8,0.2,-3.59229
70.3,10.6398,10.7749,-0.67522,0.8,0.2,-3.72733
70.4,11.4613,11.2495,1.05919,0.8,0.2,-3.5155
70.5,13.2135,12.7504,2.31558,0.8,0.2,-3.05238
70.6,15.2971,14.7267,2.85195,0.8,0.2,-2.48199
70.7,17.3112,16.7446,2.83266,0.8,0.2,-1.91546
70.8,19.0251,18.5307,2.47204,0.8,0.2,-1.42105
70.9,20.3021,19.9194,1.91346,0.8,0.2,-1.03836
71,21.0523,20.805,1.2368,0.8,0.2,-0.791001
71.1,21.2133,21.1158,0.487375,0.8,0.2,-0.693526
71.2,20.7455,20.8057,-0.30088,0.8,0.2,-0.753702
71.3,19.6416,19.8593,-1.08877,0.8,0.2,-0.971455
71.4,17.944,18.3077,-1.81817,0.8,0.2,-1.33509
71.5,15.7791,16.2581,-2.39509,0.8,0.2,-1.81411
71.6,13.4191,13.9506,-2.65757,0.8,0.2,-2.34562
71.7,11.3944,11.8587,-2.32162,0.8,0.2,-2.80995
71.8,10.5461,10.7524,-1.03164,0.8,0.2,-3.01627
71.9,11.5104,11.2985,1.05957,0.8,0.2,-2.80436
72,13.9506,13.3641,2.93259,0.8,0.2,-2.21784
72.1,17.0313,16.2535,3.88897,0.8,0.2,-1.44005
72.2,20.083,19.2883,3.97351,0.8,0.2,-0.645346
72.3,22.6602,21.973,3.43647,0.8,0.2,0.0419486
72.4,24.4601,23.9635,2.483,0.8,0.2,0.538549
72.5,25.2789,25.0266,1.26152,0.8,0.2,0.790852
72.6,24.9988,25.0202,-0.106901,0.8,0.2,0.769472
72.7,23.5893,23.8908,-1.50787,0.8,0.2,0.467899
72.8,21.1187,21.6825,-2.81889,0.8,0.2,-0.0958798
72.9,17.7878,18.5648,-3.88509,0.8,0.2,-0.872897
73,14.0319,14.921,-4.44565,0.8,0.2,-1.76203
73.1,10.8394,11.6205,-3.90539,0.8,0.2,-2.54311
73.2,10.1464,10.3903,-1.21981,0.8,0.2,-2.78707
73.3,12.9372,12.3721,2.82551,0.8,0.2,-2.22197
73.4,17.6278,16.5322,5.47794,0.8,0.2,-1.12638
73.5,22.7609,21.4926,6.3413,0.8,0.2,0.14188
73.6,27.5929,26.3757,6.08611,0.8,0.2,1.3591
73.7,31.6918,30.6557,5.18017,0.8,0.2,2.39514
73.8,34.7671,33.9928,3.87189,0.8,0.2,3.16952
73.9,36.6216,36.1592,2.31191,0.8,0.2,3.6319
74,37.1379,37.0148,0.615444,0.8,0.2,3.75499
74.1,36.2758,36.4987,-1.11451,0.8,0.2,3.53208
74.2,34.0708,34.627,-2.78112,0.8,0.2,2.97586
74.3,30.6309,31.4897,-4.29367,0.8,0.2,2.11713
74.4,26.1307,27.2448,-5.57067,0.8,0.2,1.00299
74.5,20.802,22.1106,-6.54312,0.8,0.2,-0.305631
74.6,14.9221,16.3537,-7.15799,0.8,0.2,-1.73723
74.7,8.80018,10.2761,-7.37975,0.8,0.2,-3.21318
74.8,2.78726,4.22078,-7.16756,0.8,0.2,-4.64669
74.9,3.02387,3.17032,-0.732247,0.8,0.2,-4.79314
75,7.99719,6.93595,5.30618,0.8,0.2,-3.73191
75.1,12.097,10.9901,5.5342,0.8,0.2,-2.62506
75.2,15.1208,14.2421,4.39316,0.8,0.2,-1.74643
75.3,16.9701,16.3896,2.90257,0.8,0.2,-1.16592
75.4,17.6463,17.3717,1.37338,0.8,0.2,-0.891242
75.5,17.2705,17.2729,-0.0120678,0.8,0.2,-0.893655
75.6,16.1155,16.3291,-1.06801,0.8,0.2,-1.10726
75.7,14.6593,14.9711,-1.55906,0.8,0.2,-1.41907
75.8,13.6205,13.8622,-1.20877,0.8,0.2,-1.66082
75.9,13.7728,13.7574,0.0766315,0.8,0.2,-1.6455
76,15.3921,15.0322,1.79918,0.8,0.2,-1.28566
76.1,18.038,17.4111,3.13428,0.8,0.2,-0.658803
76.2,21.0266,20.2903,3.68136,0.8,0.2,0.0774679
76.3,23.7952,23.0958,3.49714,0.8,0.2,0.776895
76.4,25.9564,25.3998,2.78294,0.8,0.2,1.33348
76.5,27.2677,26.9208,1.73457,0.8,0.2,1.6804
76.6,27.6067,27.5031,0.51782,0.8,0.2,1.78396
76.7,26.9579,27.1026,-0.723629,0.8,0.2,1.63924
76.8,25.4082,25.7798,-1.85837,0.8,0.2,1.26756
76.9,23.1483,23.7,-2.75824,0.8,0.2,0.715913
77,20.4871,21.144,-3.28447,0.8,0.2,0.0590186
77.1,17.8814,18.5351,-3.26849,0.8,0.2,-0.594679
77.2,15.9571,16.4608,-2.51855,0.8,0.2,-1.09839
77.3,15.376,15.571,-0.974954,0.8,0.2,-1.29338
77.4,16.4159,16.2211,0.974246,0.8,0.2,-1.09853
77.5,18.7393,18.2137,2.62813,0.8,0.2,-0.572904
77.6,21.7644,21.0428,3.60799,0.8,0.2,0.148694
77.7,25.0296,24.2352,3.97192,0.8,0.2,0.943078
77.8,28.2523,27.4678,3.9228,0.8,0.2,1.72764
77.9,31.2736,30.547,3.6331,0.8,0.2,2.45426
78,34.0037,33.3614,3.21122,0.8,0.2,3.0965
78.1,36.3857,35.8427,2.71459,0.8,0.2,3.63942
78.2,38.375,37.9414,2.16835,0.8,0.2,4.07309
78.3,39.9302,39.6139,1.58155,0.8,0.2,4.3894
78.4,41.012,40.8201,0.959118,0.8,0.2,4.58122
78.5,41.5891,41.5269,0.310848,0.8,0.2,4.64339
78.6,41.6469,41.7157,-0.34441,0.8,0.2,4.57451
78.7,41.1952,41.3908,-0.978054,0.8,0.2,4.3789
78.8,40.2743,40.5852,-1.55437,0.8,0.2,4.06803
78.9,38.9562,39.3634,-2.03572,0.8,0.2,3.66088
79,37.3412,37.8188,-2.38831,0.8,0.2,3.18322
79.1,35.549,36.0666,-2.58812,0.8,0.2,2.6656
79.2,33.7075,34.2327,-2.6257,0.8,0.2,2.14045
79.3,31.9384,32.4401,-2.5083,0.8,0.2,1.6388
79.4,30.3448,30.7967,-2.2591,0.8,0.2,1.18698
79.5,29.0028,29.3853,-1.91253,0.8,0.2,0.80447
79.6,27.9583,28.2598,-1.50749,0.8,0.2,0.502973
79.7,27.2287,27.445,-1.08137,0.8,0.2,0.286699
79.8,26.806,26.9395,-0.667643,0.8,0.2,0.153171
79.9,26.6567,26.7164,-0.298128,0.8,0.2,0.093545
80,26.7194,26.7207,-0.00629997,0.8,0.2,0.092285
80.1,26.9022,26.8677,0.172281,0.8,0.2,0.126741
80.2,27.0853,27.0443,0.204914,0.8,0.2,0.167724
80.3,27.1309,27.117,0.0698223,0.8,0.2,0.181689
80.4,26.8989,26.9461,-0.236233,0.8,0.2,0.134442
80.5,26.2652,26.404,-0.694433,0.8,0.2,-0.00444464
80.6,25.1394,25.3922,-1.2642,0.8,0.2,-0.257285
80.7,23.4795,23.8569,-1.88703,0.8,0.2,-0.63469
80.8,21.3017,21.8,-2.49171,0.8,0.2,-1.13303
80.9,18.6873,19.2872,-2.99942,0.8,0.2,-1.73292
81,15.7871,16.4525,-3.32679,0.8,0.2,-2.39827
81.1,12.8282,13.5051,-3.38451,0.8,0.2,-3.07518
81.2,10.1276,10.7415,-3.06997,0.8,0.2,-3.68917
81.3,8.09525,8.55072,-2.27739,0.8,0.2,-4.14465
81.4,7.09475,7.30305,-1.04151,0.8,0.2,-4.35295
81.5,7.04559,7.01003,0.177829,0.8,0.2,-4.31738
81.6,7.36763,7.20976,0.789329,0.8,0.2,-4.15952
81.7,7.49049,7.35114,0.696703,0.8,0.2,-4.02018
81.8,7.09977,7.06964,0.150634,0.8,0.2,-3.99005
81.9,6.09624,6.21112,-0.574399,0.8,0.2,-4.10493
82,4.55475,4.80393,-1.24588,0.8,0.2,-4.35411
82.1,2.85488,3.15761,-1.51365,0.8,0.2,-4.65684
82.2,2.53713,2.56808,-0.154767,0.8,0.2,-4.68779
82.3,4.498,4.01826,2.39869,0.8,0.2,-4.20805
82.4,7.08583,6.38816,3.48837,0.8,0.2,-3.51038
82.5,9.64965,8.92714,3.61252,0.8,0.2,-2.78787
82.6,11.9746,11.3093,3.32622,0.8,0.2,-2.12263
82.7,13.9942,13.4147,2.89711,0.8,0.2,-1.54321
82.8,15.7608,15.2607,2.50038,0.8,0.2,-1.04313
82.9,17.4358,16.9799,2.27938,0.8,0.2,-0.587256
83,19.2504,18.7845,2.32916,0.8,0.2,-0.121425
83.1,21.4251,20.8945,2.65271,0.8,0.2,0.409117
83.2,24.0757,23.4476,3.14021,0.8,0.2,1.03716
83.3,27.16,26.4383,3.60869,0.8,0.2,1.7589
83.4,30.4926,29.7169,3.87843,0.8,0.2,2.53458
83.5,33.7996,33.0338,3.82922,0.8,0.2,3.30043
83.6,36.7776,36.0948,3.41379,0.8,0.2,3.98319
83.7,39.139,38.6098,2.64582,0.8,0.2,4.51235
83.8,40.6435,40.327,1.5824,0.8,0.2,4.82883
83.9,41.1191,41.0573,0.309288,0.8,0.2,4.89069
84,40.4766,40.6906,-1.0697,0.8,0.2,4.67675
84.1,38.717,39.2053,-2.44124,0.8,0.2,4.1885
84.2,35.9358,36.6735,-3.68833,0.8,0.2,3.45083
84.3,32.3253,33.264,-4.69323,0.8,0.2,2.51219
84.4,28.1801,29.2471,-5.33509,0.8,0.2,1.44517
84.5,23.9129,25.0086,-5.47874,0.8,0.2,0.349421
84.6,20.0844,21.0763,-4.95913,0.8,0.2,-0.642404
84.7,17.3973,18.1203,-3.61469,0.8,0.2,-1.36534
84.8,16.4591,16.764,-1.52466,0.8,0.2,-1.67027
84.9,17.2687,17.1343,0.671684,0.8,0.2,-1.53594
85,19.1618,18.7256,2.18105,0.8,0.2,-1.09973
