time,predicted_position,filtered_position,position_error,kalman_gain_position,kalman_gain_velocity
45.9,17.2625,15.9295,-8.38134,0.159035,0.0917043
46,16.0211,14.3203,-10.6948,0.159035,0.0917041
46.1,14.3138,12.8055,-9.48399,0.159035,0.0917044
46.2,12.712,12.0025,-4.46107,0.159035,0.0917042
46.3,11.8681,11.9581,0.565553,0.159035,0.091704
46.4,11.8289,12.5325,4.42454,0.159035,0.0917043
46.5,12.4439,13.5319,6.84141,0.159035,0.0917041
46.6,13.506,14.7428,7.77661,0.159035,0.0917044
46.7,14.7882,15.9515,7.31484,0.159035,0.0917042
46.8,16.0641,16.9599,5.63293,0.159035,0.091704
46.9,17.124,17.598,2.98017,0.159035,0.0917043
47,17.7895,17.7353,-0.340551,0.159035,0.0917041
47.1,17.9237,17.2888,-3.99203,0.159035,0.0917044
47.2,17.4406,16.2292,-7.617,0.159035,0.0917042
47.3,16.3111,14.592,-10.8099,0.159035,0.091704
47.4,14.5748,12.6035,-12.395,0.159035,0.0917043
47.5,12.4726,11.1725,-8.17497,0.159035,0.0917041
47.6,10.9667,10.4576,-3.201,0.159035,0.0917044
47.7,10.2224,10.289,0.418509,0.159035,0.0917042
47.8,10.0576,10.4653,2.56397,0.159035,0.091704
47.9,10.2575,10.7867,3.32774,0.159035,0.0917043
48,10.6094,11.0699,2.89582,0.159035,0.0917041
48.1,10.9191,11.1604,1.5174,0.159035,0.0917044
48.2,11.0236,10.9413,-0.517484,0.159035,0.0917042
48.3,10.7997,10.3385,-2.89975,0.159035,0.091704
48.4,10.1703,9.32377,-5.3228,0.159035,0.0917043
48.5,9.10675,7.91569,-7.4893,0.159035,0.0917041
48.6,7.62998,6.68179,-5.96214,0.159035,0.0917044
48.7,6.34142,6.0591,-1.7752,0.159035,0.0917042
48.8,5.70245,5.91073,1.30965,0.159035,0.091704
48.9,5.56608,6.08939,3.29052,0.159035,0.0917043
49,5.77492,6.45314,4.26461,0.159035,0.0917041
49.1,6.17777,6.87913,4.41006,0.159035,0.0917044
49.2,6.64421,7.27694,3.97856,0.159035,0.0917042
49.3,7.07851,7.60028,3.28092,0.159035,0.091704
49.4,7.43193,7.85322,2.64903,0.159035,0.0917043
49.5,7.70917,8.0825,2.34748,0.159035,0.0917041
49.6,7.95997,8.34952,2.4495,0.159035,0.0917044
49.7,8.24946,8.69367,2.79319,0.159035,0.0917042
49.8,8.61922,9.11091,3.09169,0.159035,0.091704
49.9,9.06481,9.55523,3.08376,0.159035,0.0917043
50,9.53742,9.95304,2.61343,0.159035,0.0917041
50.1,9.95919,10.2209,1.64544,0.159035,0.0917044
50.2,10.2421,10.283,0.257237,0.159035,0.0917042
50.3,10.3066,10.0894,-1.36611,0.159035,0.091704
50.4,10.1004,9.63771,-2.9095,0.159035,0.0917043
50.5,9.6221,9.01001,-3.84874,0.159035,0.0917041
50.6,8.9591,8.40162,-3.5054,0.159035,0.0917044
50.7,8.31857,8.01706,-1.89588,0.159035,0.0917042
50.8,7.91662,7.92186,0.0329638,0.159035,0.091704
50.9,7.82172,8.06366,1.52127,0.159035,0.0917043
51,7.97747,8.33285,2.23462,0.159035,0.0917041
51.1,8.26716,8.59851,2.08353,0.159035,0.0917044
51.2,8.55192,8.73101,1.12611,0.159035,0.0917042
51.3,8.69475,8.62151,-0.460554,0.159035,0.091704
51.4,8.58102,8.2084,-2.34303,0.159035,0.0917043
51.5,8.14643,7.54897,-3.75682,0.159035,0.0917041
51.6,7.45254,6.98503,-2.93969,0.159035,0.0917044
51.7,6.86165,6.88524,0.148362,0.159035,0.0917042
51.8,6.76323,7.31926,3.49633,0.159035,0.091704
51.9,7.2293,8.21551,6.20118,0.159035,0.0917043
52,8.18242,9.44415,7.93368,0.159035,0.0917041
52.1,9.48381,10.8456,8.5629,0.159035,0.0917044
52.2,10.9638,12.2477,8.0728,0.159035,0.0917042
52.3,12.4399,13.4797,6.53845,0.159035,0.091704
52.4,13.7319,14.386,4.1132,0.159035,0.0917043
52.5,14.6759,14.8376,1.01627,0.159035,0.0917041
52.6,15.1368,14.7424,-2.4798,0.159035,0.0917044
52.7,15.0189,14.0564,-6.0521,0.159035,0.0917042
52.8,14.2774,12.8071,-9.24517,0.159035,0.091704
52.9,12.9433,11.3091,-10.2757,0.159035,0.0917043
53,11.351,10.397,-5.99874,0.159035,0.0917041
53.1,10.384,10.1815,-1.27303,0.159035,0.0917044
53.2,10.1568,10.5256,2.31878,0.159035,0.0917042
53.3,10.5221,11.2523,4.59133,0.159035,0.091704
53.4,11.291,12.178,5.57764,0.159035,0.0917043
53.5,12.2678,13.13,5.42156,0.159035,0.0917041
53.6,13.2695,13.9621,4.35475,0.159035,0.0917044
53.7,14.1415,14.5687,2.68592,0.159035,0.0917042
53.8,14.7728,14.8988,0.792395,0.159035,0.091704
53.9,15.1101,14.9677,-0.89584,0.159035,0.0917043
54,15.1708,14.86,-1.95451,0.159035,0.0917041
54.1,15.0452,14.7073,-2.1245,0.159035,0.0917044
54.2,14.873,14.633,-1.50953,0.159035,0.0917042
54.3,14.7848,14.6981,-0.545614,0.159035,0.091704
54.4,14.845,14.8886,0.274638,0.159035,0.0917043
54.5,15.038,15.1353,0.611626,0.159035,0.0917041
54.6,15.2903,15.3418,0.323974,0.159035,0.0917044
54.7,15.4998,15.4113,-0.556437,0.159035,0.0917042
54.8,15.5642,15.2696,-1.85252,0.159035,0.091704
54.9,15.4055,14.8884,-3.25104,0.159035,0.0917043
55,14.9945,14.3115,-4.29497,0.159035,0.0917041
55.1,14.3781,13.6722,-4.4389,0.159035,0.0917044
55.2,13.6982,13.1604,-3.38179,0.159035,0.0917042
55.3,13.1553,12.9215,-1.47013,0.159035,0.091704
55.4,12.903,12.9949,0.577876,0.159035,0.0917043
55.5,12.9817,13.3292,2.18525,0.159035,0.0917041
55.6,13.3361,13.8198,3.04146,0.159035,0.0917044
55.7,13.8545,14.338,3.04043,0.159035,0.0917042
55.8,14.4006,14.753,2.21593,0.159035,0.091704
55.9,14.8359,14.9471,0.699087,0.159035,0.0917043
56,15.0364,14.828,-1.31082,0.159035,0.0917041
56.1,14.9053,14.338,-3.56724,0.159035,0.0917044
56.2,14.3826,13.4627,-5.78409,0.159035,0.0917042
56.3,13.4543,12.2461,-7.59657,0.159035,0.091704
56.4,12.168,10.8445,-8.32201,0.159035,0.0917043
56.5,10.6901,9.60564,-6.8191,0.159035,0.0917041
56.6,9.38868,8.76401,-3.92784,0.159035,0.0917044
56.7,8.51104,8.30032,-1.32499,0.159035,0.0917042
56.8,8.03519,8.11463,0.499525,0.159035,0.091704
56.9,7.85408,8.09897,1.53987,0.159035,0.0917043
57,7.85255,8.16541,1.96729,0.159035,0.0917041
57.1,7.93702,8.26252,2.04671,0.159035,0.0917044
57.2,8.05291,8.38335,2.07778,0.159035,0.0917042
57.3,8.19279,8.55907,2.30318,0.159035,0.091704
57.4,8.38962,8.83473,2.79877,0.159035,0.0917043
57.5,8.69095,9.23782,3.43868,0.159035,0.0917041
57.6,9.12558,9.75853,3.97999,0.159035,0.0917044
57.7,9.68279,10.3476,4.18046,0.159035,0.0917042
57.8,10.3102,10.9255,3.86888,0.159035,0.091704
57.9,10.9236,11.3953,2.96614,0.159035,0.0917043
58,11.4206,11.6563,1.48195,0.159035,0.0917041
58.1,11.6951,11.6161,-0.497087,0.159035,0.0917044
58.2,11.6504,11.2018,-2.82025,0.159035,0.0917042
58.3,11.2103,10.3715,-5.27421,0.159035,0.091704
58.4,10.3316,9.14554,-7.4577,0.159035,0.0917043
58.5,9.03723,7.96504,-6.74186,0.159035,0.0917041
58.6,7.79489,7.41851,-2.36665,0.159035,0.0917044
58.7,7.22667,7.48289,1.61108,0.159035,0.0917042
58.8,7.30582,8.04654,4.6576,0.159035,0.091704
58.9,7.91218,8.97552,6.68625,0.159035,0.0917043
59,8.90248,10.1293,7.71437,0.159035,0.0917041
59.1,10.127,11.3723,7.82986,0.159035,0.0917044
59.2,11.4418,12.5837,7.18032,0.159035,0.0917042
59.3,12.719,13.6673,5.96267,0.159035,0.091704
59.4,13.8573,14.5585,4.40882,0.159035,0.0917043
59.5,14.789,15.2287,2.76484,0.159035,0.0917041
59.6,15.4845,15.6848,1.25979,0.159035,0.0917044
59.7,15.9522,15.9622,0.0628071,0.159035,0.0917042
59.8,16.2301,16.1088,-0.762883,0.159035,0.091704
59.9,16.3698,16.1659,-1.28158,0.159035,0.0917043
60,16.4151,16.1517,-1.6566,0.159035,0.0917041
60.1,16.3857,16.0547,-2.08122,0.159035,0.0917044
60.2,16.2696,15.839,-2.70788,0.159035,0.0917042
60.3,16.0291,15.4562,-3.60235,0.159035,0.091704
60.4,15.6132,14.8631,-4.7167,0.159035,0.0917043
60.5,14.9769,14.0465,-5.85009,0.159035,0.0917041
60.6,14.1067,13.0658,-6.54502,0.159035,0.0917044
60.7,13.0659,12.1124,-5.99546,0.159035,0.0917042
60.8,12.0576,11.4661,-3.71938,0.159035,0.091704
60.9,11.3771,11.3072,-0.439441,0.159035,0.0917043
61,11.2142,11.6737,2.88919,0.159035,0.0917041
61.1,11.6072,12.518,5.72693,0.159035,0.0917044
61.2,12.504,13.7471,7.81655,0.159035,0.0917042
61.3,13.8048,15.2436,9.047,0.159035,0.091704
61.4,15.3843,16.8784,9.39481,0.159035,0.0917043
61.5,17.1052,18.5204,8.89835,0.159035,0.0917041
61.6,18.8288,20.0444,7.64338,0.159035,0.0917044
61.7,20.4229,21.3377,5.75233,0.159035,0.0917042
61.8,21.769,22.3056,3.37455,0.159035,0.091704
61.9,22.7679,22.8755,0.67712,0.159035,0.0917043
62,23.344,22.9999,-2.16368,0.159035,0.0917041
62.1,23.4484,22.658,-4.97017,0.159035,0.0917044
62.2,23.061,21.8573,-7.56871,0.159035,0.0917042
62.3,22.1909,20.6337,-9.79168,0.159035,0.091704
62.4,20.8775,19.0534,-11.4701,0.159035,0.0917043
62.5,19.192,17.2193,-12.4041,0.159035,0.0917041
62.6,17.2442,15.288,-12.3003,0.159035,0.0917044
62.7,15.2001,13.4699,-10.8793,0.159035,0.0917042
62.8,13.2822,11.9207,-8.56082,0.159035,0.091704
62.9,11.6545,10.6551,-6.28432,0.159035,0.0917043
63,10.3312,9.60465,-4.56866,0.159035,0.0917041
63.1,9.23891,8.67749,-3.53015,0.159035,0.0917044
63.2,8.27939,7.78563,-3.10475,0.159035,0.0917042
63.3,7.35906,6.85926,-3.14267,0.159035,0.091704
63.4,6.40386,5.85947,-3.42308,0.159035,0.0917043
63.5,5.37269,4.81312,-3.51851,0.159035,0.0917041
63.6,4.29405,3.9146,-2.38597,0.159035,0.0917044
63.7,3.37367,3.33435,-0.247242,0.159035,0.0917042
63.8,2.79116,3.05946,1.68703,0.159035,0.091704
63.9,2.53171,3.01738,3.05381,0.159035,0.0917043
64,2.51766,3.11766,3.77279,0.159035,0.0917041
64.1,2.65254,3.26821,3.87131,0.159034,0.0917039
64.2,2.83856,3.39023,3.46889,0.159035,0.0917048
64.3,2.99242,3.43926,2.80964,0.159035,0.0917044
64.4,3.06721,3.43816,2.33251,0.159035,0.0917042
64.5,3.08751,3.50428,2.62066,0.159035,0.091704
64.6,3.17766,3.79487,3.88098,0.159034,0.0917038
64.7,3.50381,4.40733,5.68122,0.159035,0.0917047
64.8,4.16839,5.35844,7.48292,0.159035,0.0917044
64.9,5.18812,6.60647,8.91847,0.159035,0.0917041
65,6.51794,8.07106,9.76593,0.159035,0.0917039
65.1,8.07209,9.64727,9.90465,0.159034,0.0917038
65.2,9.73913,11.2172,9.29404,0.159035,0.0917047
65.3,11.3943,12.6608,7.96393,0.159035,0.0917043
65.4,12.911,13.8664,6.00782,0.159035,0.0917041
65.5,14.1716,14.7403,3.57555,0.159035,0.0917039
65.6,15.0782,15.2158,0.864747,0.159034,0.0917038
65.7,15.5617,15.2615,-1.88756,0.159035,0.0917047
65.8,15.5902,14.8889,-4.40918,0.159035,0.0917043
65.9,15.1771,14.1614,-6.38679,0.159035,0.0917041
66,14.391,13.2048,-7.45862,0.159035,0.0917039
66.1,13.3661,12.2,-7.33223,0.159034,0.0917038
66.2,12.294,11.3079,-6.20061,0.159035,0.0917047
66.3,11.345,10.5864,-4.7697,0.159035,0.0917043
66.4,10.5798,10.01,-3.58277,0.159035,0.0917041
66.5,9.97054,9.53643,-2.72967,0.159035,0.0917039
66.6,9.47192,9.16687,-1.91814,0.159034,0.0917038
66.7,9.08477,8.98073,-0.654191,0.159035,0.0917047
66.8,8.89263,9.10938,1.36286,0.159035,0.0917043
66.9,9.03378,9.66376,3.96128,0.159035,0.0917041
67,9.62449,10.6903,6.70153,0.159035,0.0917039
67.1,10.7124,12.1672,9.14722,0.159034,0.0917038
67.2,12.2732,14.0154,10.9546,0.159035,0.0917047
67.3,14.2219,16.1113,11.8802,0.159035,0.0917043
67.4,16.4268,18.2997,11.7769,0.159035,0.0917041
67.5,18.7232,20.4075,10.5909,0.159035,0.0917039
67.6,20.9281,22.2574,8.359,0.159034,0.0917038
67.7,22.8547,23.6822,5.20298,0.159035,0.0917047
67.8,24.3271,24.5372,1.321,0.159035,0.0917043
67.9,25.1943,24.7133,-3.02427,0.159035,0.0917041
68,25.3426,24.1474,-7.51585,0.159035,0.0917039
68.1,24.7078,22.835,-11.7762,0.159034,0.0917038
68.2,23.2874,20.8611,-15.2564,0.159035,0.0917047
68.3,21.1736,18.5674,-16.3878,0.159035,0.0917043
68.4,18.7296,16.7763,-12.2823,0.159035,0.0917041
68.5,16.8259,15.7884,-6.5239,0.159035,0.0917039
68.6,15.7782,15.4769,-1.89433,0.159034,0.0917038
68.7,15.4493,15.6267,1.11523,0.159035,0.0917047
68.8,15.6093,16.005,2.48853,0.159035,0.0917043
68.9,16.0105,16.3881,2.37425,0.159035,0.0917041
69,16.4153,16.5771,1.01707,0.159035,0.0917039
69.1,16.6136,16.411,-1.27387,0.159034,0.0917038
69.2,16.4359,15.7759,-4.15009,0.159035,0.0917047
69.3,15.7627,14.6101,-7.24754,0.159035,0.0917043
69.4,14.5304,12.9074,-10.2055,0.159035,0.0917041
69.5,12.7342,10.7944,-12.1972,0.159035,0.0917039
69.6,10.5093,9.50518,-6.31384,0.159034,0.0917038
69.7,9.16216,8.94835,-1.34439,0.159035,0.0917047
69.8,8.59304,8.92977,2.11735,0.159035,0.0917043
69.9,8.59387,9.24277,4.08023,0.159035,0.0917041
70,8.94428,9.68305,4.64532,0.159035,0.0917039
70.1,9.42716,10.0623,3.99349,0.159034,0.0917038
70.2,9.84299,10.2207,2.3749,0.159035,0.0917047
70.3,10.0232,10.0391,0.10009,0.159035,0.0917043
70.4,9.84255,9.45334,-2.44728,0.159035,0.0917041
70.5,9.23433,8.49435,-4.65297,0.159035,0.0917039
70.6,8.23267,7.47928,-4.73728,0.159034,0.0917038
70.7,7.17414,6.93309,-1.51569,0.159035,0.0917047
70.8,6.61407,6.94929,2.10785,0.159035,0.0917043
70.9,6.6496,7.4306,4.91084,0.159035,0.0917041
71,7.17594,8.23177,6.63899,0.159035,0.0917039
71.1,8.03799,9.19568,7.27946,0.159034,0.0917038
71.2,9.06865,10.1717,6.93583,0.159035,0.0917047
71.3,10.1083,11.0294,5.79172,0.159035,0.0917043
71.4,11.0191,11.6694,4.08908,0.159035,0.0917041
71.5,11.6966,12.0317,2.10758,0.159035,0.0917039
71.6,12.0782,12.1008,0.14151,0.159034,0.0917038
71.7,12.1486,11.905,-1.53178,0.159035,0.0917047
71.8,11.9387,11.5087,-2.70429,0.159035,0.0917043
71.9,11.5176,10.9902,-3.31636,0.159035,0.0917041
72,10.9688,10.4101,-3.51275,0.159035,0.0917039
72.1,10.3565,9.78734,-3.57865,0.159034,0.0917038
72.2,9.70087,9.10102,-3.77181,0.159035,0.0917047
72.3,8.97996,8.31659,-4.17119,0.159035,0.0917043
72.4,8.15728,7.44061,-4.50636,0.159035,0.0917041
72.5,7.23998,6.63594,-3.79817,0.159035,0.0917039
72.6,6.40047,6.17935,-1.39042,0.159034,0.0917038
72.7,5.93112,6.18971,1.62603,0.159035,0.0917047
72.8,5.95641,6.65568,4.39698,0.159035,0.0917043
72.9,6.4627,7.50239,6.53754,0.159035,0.0917041
73,7.36936,8.61661,7.84265,0.159035,0.0917039
73.1,8.5555,9.86082,8.20776,0.159034,0.0917038
73.2,9.87497,11.0856,7.6124,0.159035,0.0917047
73.3,11.1696,12.1423,6.11633,0.159035,0.0917043
73.4,12.2823,12.8957,3.85695,0.159035,0.0917041
73.5,13.0711,13.2378,1.04774,0.159035,0.0917039
73.6,13.4228,13.1029,-2.01169,0.159034,0.0917038
73.7,13.2695,12.4953,-4.86816,0.159035,0.0917047
73.8,12.6172,11.5657,-6.61162,0.159035,0.0917043
73.9,11.627,10.7345,-5.61244,0.159035,0.0917041
74,10.7443,10.3813,-2.28259,0.159035,0.0917039
74.1,10.3702,10.561,1.19961,0.159034,0.0917038
74.2,10.5609,11.1718,3.84139,0.159035,0.0917047
74.3,11.2069,12.0561,5.33931,0.159035,0.0917043
74.4,12.1402,13.0378,5.64446,0.159035,0.0917041
74.5,13.1737,13.9438,4.84235,0.159035,0.0917039
74.6,14.1241,14.619,3.11189,0.159034,0.0917038
74.7,14.8278,14.9397,0.704021,0.159035,0.0917047
74.8,15.155,14.8257,-2.07052,0.159035,0.0917043
74.9,15.022,14.2531,-4.83458,0.159035,0.0917041
75,14.4051,13.2807,-7.06975,0.159035,0.0917039
75.1,13.3678,12.1166,-7.86775,0.159034,0.0917038
75.2,12.1315,11.1321,-6.28469,0.159035,0.0917047
75.3,11.0894,10.5482,-3.40294,0.159035,0.0917043
75.4,10.4743,10.3447,-0.815142,0.159035,0.0917041
75.5,10.2633,10.4018,0.870678,0.159035,0.0917039
75.6,10.3284,10.5744,1.54708,0.159034,0.0917038
75.7,10.5153,10.7266,1.32859,0.159035,0.0917047
75.8,10.6795,10.7553,0.476629,0.159035,0.0917043
75.9,10.7127,10.6166,-0.604533,0.159035,0.0917041
76,10.5684,10.3534,-1.35216,0.159035,0.0917039
76.1,10.2928,10.1078,-1.16324,0.159034,0.0917038
76.2,10.0365,10.0585,0.137806,0.159035,0.0917047
76.3,9.98848,10.3142,2.04792,0.159035,0.0917043
76.4,10.263,10.8799,3.87893,0.159035,0.0917041
76.5,10.8642,11.6834,5.15117,0.159035,0.0917039
76.6,11.7151,12.6086,5.6186,0.159034,0.0917038
76.7,12.6917,13.5197,5.20607,0.159035,0.0917047
76.8,13.6506,14.2806,3.96173,0.159035,0.0917043
76.9,14.4478,14.77,2.02594,0.159035,0.0917041
77,14.9558,14.8936,-0.391283,0.159035,0.0917039
77.1,15.0758,14.5945,-3.02622,0.159034,0.0917038
77.2,14.749,13.8645,-5.56169,0.159035,0.0917047
77.3,13.9679,12.7642,-7.56873,0.159035,0.0917043
77.4,12.7982,11.4842,-8.26284,0.159035,0.0917041
77.5,11.4424,10.3761,-6.70478,0.159035,0.0917039
77.6,10.2729,9.6445,-3.95136,0.159034,0.0917038
77.7,9.50503,9.25668,-1.56161,0.159035,0.0917047
77.8,9.1029,9.09219,-0.0673456,0.159035,0.0917043
77.9,8.9378,9.01042,0.456672,0.159035,0.0917041
78,8.86022,8.87803,0.112019,0.159035,0.0917039
78.1,8.72885,8.5853,-0.902658,0.159034,0.0917038
78.2,8.42783,8.06094,-2.30694,0.159035,0.0917047
78.3,7.88233,7.29953,-3.66458,0.159035,0.0917043
78.4,7.08731,6.45613,-3.96883,0.159035,0.0917041
78.5,6.20752,5.88192,-2.04732,0.159035,0.0917039
78.6,5.61453,5.72686,0.706301,0.159034,0.0917038
78.7,5.46593,5.95353,3.06601,0.159035,0.0917047
78.8,5.72074,6.46621,4.68745,0.159035,0.0917043
78.9,6.2764,7.15209,5.5063,0.159035,0.0917041
79,7.01277,7.90097,5.58493,0.159035,0.0917039
79.1,7.81287,8.61976,5.07365,0.159034,0.0917038
79.2,8.57818,9.24484,4.19193,0.159035,0.0917047
79.3,9.24171,9.7516,3.20614,0.159035,0.0917043
79.4,9.77787,10.1574,2.38666,0.159035,0.0917041
79.5,10.2056,10.5125,1.92992,0.159035,0.0917039
79.6,10.5784,10.8757,1.86946,0.159034,0.0917038
79.7,10.9587,11.2853,2.0541,0.159035,0.0917047
79.8,11.3872,11.7419,2.23068,0.159035,0.0917043
79.9,11.8642,12.2075,2.15823,0.159035,0.0917041
80,12.3495,12.6163,1.67723,0.159035,0.0917039
80.1,12.7737,12.8896,0.728421,0.159034,0.0917038
80.2,13.0537,12.9497,-0.654408,0.159035,0.0917047
80.3,13.1078,12.7326,-2.35953,0.159035,0.0917043
80.4,12.8691,12.1996,-4.20975,0.159035,0.0917041
80.5,12.2975,11.3504,-5.9549,0.159035,0.0917039
80.6,11.3937,10.2528,-7.17379,0.159034,0.0917038
80.7,10.2303,9.1269,-6.93832,0.159035,0.0917047
80.8,9.04077,8.28107,-4.77693,0.159035,0.0917043
80.9,8.15115,7.79506,-2.23905,0.159035,0.0917041
81,7.6446,7.59969,-0.282393,0.159035,0.0917039
81.1,7.44664,7.58574,0.87468,0.159034,0.0917038
81.2,7.4407,7.64322,1.27345,0.159035,0.0917047
81.3,7.50987,7.6851,1.10179,0.159035,0.0917043
81.4,7.56185,7.67103,0.686501,0.159035,0.0917041
81.5,7.55407,7.63233,0.492054,0.159035,0.0917039
81.6,7.51989,7.67597,0.981419,0.159034,0.0917038
81.7,7.57252,7.9327,2.26481,0.159035,0.0917047
81.8,7.85003,8.48482,3.99152,0.159035,0.0917043
81.9,8.43876,9.34132,5.67528,0.159035,0.0917041
82,9.3473,10.4505,6.9368,0.159035,0.0917039
82.1,10.5201,11.7193,7.54036,0.159034,0.0917038
82.2,11.858,13.0301,7.37011,0.159035,0.0917047
82.3,13.2364,14.2554,6.40741,0.159035,0.0917043
82.4,14.5205,15.2704,4.71534,0.159035,0.0917041
82.5,15.5787,15.9648,2.42777,0.159035,0.0917039
82.6,16.2954,16.2546,-0.256706,0.159034,0.0917038
82.7,16.5828,16.0948,-3.06855,0.159035,0.0917047
82.8,16.3949,15.5005,-5.62389,0.159035,0.0917043
82.9,15.749,14.5901,-7.28712,0.159035,0.0917041
83,14.7718,13.6467,-7.07502,0.159035,0.0917039
83.1,13.7635,13.0181,-4.68678,0.159034,0.0917038
83.2,13.092,12.8753,-1.36221,0.159035,0.0917047
83.3,12.9367,13.2136,1.74122,0.159035,0.0917043
83.4,13.2909,13.9444,4.10908,0.159035,0.0917041
83.5,14.0594,14.9455,5.57168,0.159035,0.0917039
83.6,15.1115,16.0854,6.12362,0.159034,0.0917038
83.7,16.3077,17.2382,5.85126,0.159035,0.0917047
83.8,17.5141,18.2932,4.89859,0.159035,0.0917043
83.9,18.614,19.162,3.44606,0.159035,0.0917041
84,19.5144,19.7839,1.69414,0.159035,0.0917039
84.1,20.1518,20.1277,-0.151508,0.159034,0.0917038
84.2,20.4943,20.1929,-1.8951,0.159035,0.0917047
84.3,20.5421,20.0066,-3.36765,0.159035,0.0917043
84.4,20.3249,19.6175,-4.448,0.159035,0.0917041
84.5,19.895,19.0862,-5.0859,0.159035,0.0917039
84.6,19.317,18.4714,-5.31754,0.159034,0.0917038
84.7,18.6535,17.8173,-5.25773,0.159035,0.0917047
84.8,17.9512,17.1461,-5.06286,0.159035,0.0917043
84.9,17.2335,16.4572,-4.88128,0.159035,0.0917041
85,16.4999,15.7343,-4.81434,0.159035,0.0917039
85.1,15.7329,14.9539,-4.89796,0.159034,0.0917038
85.2,14.9075,14.0968,-5.09817,0.159035,0.0917047
85.3,14.0037,13.1592,-5.31001,0.159035,0.0917043
85.4,13.0174,12.1658,-5.35471,0.159035,0.0917041
85.5,11.9749,11.1804,-4.99588,0.159035,0.0917039
85.6,10.9436,10.2998,-4.04851,0.159034,0.0917038
85.7,10.0259,9.61587,-2.57839,0.159035,0.0917047
85.8,9.31838,9.17352,-0.910879,0.159035,0.0917043
85.9,8.86767,8.96284,0.598418,0.159035,0.0917041
86,8.66249,8.93403,1.70743,0.159035,0.0917039
86.1,8.64933,9.0141,2.29365,0.159034,0.0917038
86.2,8.75042,9.12027,2.32559,0.159035,0.0917047
86.3,8.87793,9.17076,1.84132,0.159035,0.0917043
86.4,8.94531,9.0945,0.938094,0.159035,0.0917041
86.5,8.87765,8.84151,-0.227236,0.159035,0.0917039
86.6,8.62258,8.39701,-1.41836,0.159034,0.0917038
86.7,8.16505,7.80539,-2.26152,0.159035,0.0917047
86.8,7.55271,7.20052,-2.21452,0.159035,0.0917043
86.9,6.92754,6.76886,-0.997719,0.159035,0.0917041
87,6.48673,6.62313,0.857696,0.159035,0.0917039
87.1,6.34886,6.7684,2.63805,0.159034,0.0917038
87.2,6.5183,7.14479,3.93935,0.159035,0.0917047
87.3,6.93084,7.66159,4.59492,0.159035,0.0917043
87.4,7.48978,8.21698,4.57264,0.159035,0.0917041
87.5,8.0871,8.71156,3.92654,0.159035,0.0917039
87.6,8.61768,9.05881,2.77383,0.159034,0.0917038
87.7,8.99036,9.19402,1.28055,0.159035,0.0917047
87.8,9.13732,9.08177,-0.349288,0.159035,0.0917043
87.9,9.02187,8.72269,-1.88121,0.159035,0.0917041
88,8.64554,8.15964,-3.05532,0.159035,0.0917039
88.1,8.05446,7.47971,-3.61403,0.159034,0.0917038
88.2,7.34139,6.79155,-3.45734,0.159035,0.0917047
88.3,6.62153,6.1632,-2.88194,0.159035,0.0917043
88.4,5.96676,5.58795,-2.38189,0.159035,0.0917041
88.5,5.36966,5.02278,-2.1812,0.159035,0.0917039
88.6,4.78449,4.48112,-1.90754,0.159034,0.0917038
88.7,4.22532,4.15008,-0.473126,0.159035,0.0917047
88.8,3.88996,4.25307,2.28326,0.159035,0.0917043
88.9,4.01389,4.90131,5.58006,0.159035,0.0917041
89,4.7133,6.12762,8.89313,0.159035,0.0917039
89.1,6.02116,7.91063,11.8809,0.159034,0.0917038
89.2,7.91312,10.1833,14.2744,0.159035,0.0917047
89.3,10.3166,12.8382,15.8554,0.159035,0.0917043
89.4,13.117,15.7348,16.4609,0.159035,0.0917041
89.5,16.1646,18.7079,15.992,0.159035,0.0917039
89.6,19.2842,21.5778,14.4216,0.159034,0.0917038
89.7,22.2865,24.1628,11.7983,0.159035,0.0917047
89.8,24.9797,26.291,8.24541,0.159035,0.0917043
89.9,27.1834,27.8123,3.95423,0.159035,0.0917041
90,28.741,28.6095,-0.826988,0.159035,0.0917039
90.1,29.5306,28.6068,-5.80895,0.159034,0.0917038
90.2,29.4747,27.7762,-10.6802,0.159035,0.0917047
90.3,28.5461,26.1404,-15.1268,0.159035,0.0917043
90.4,26.7716,23.774,-18.8484,0.159035,0.0917041
90.5,24.2324,20.8126,-21.5037,0.159035,0.0917039
90.6,21.0737,18.1276,-18.5251,0.159034,0.0917038
90.7,18.2189,16.3481,-11.7636,0.159035,0.0917047
90.8,16.3315,15.2393,-6.86747,0.159035,0.0917043
90.9,15.1597,14.549,-3.8403,0.159035,0.0917041
91,14.4342,14.0364,-2.5011,0.159035,0.0917039
91.1,13.8987,13.4876,-2.58496,0.159034,0.0917038
91.2,13.3262,12.7282,-3.75995,0.159035,0.0917047
91.3,12.5323,11.6378,-5.6247,0.159035,0.0917043
91.4,11.3903,10.1865,-7.56928,0.159035,0.0917041
91.5,9.86959,8.73846,-7.11246,0.159035,0.0917039
91.6,8.35634,7.96439,-2.46454,0.159034,0.0917038
91.7,7.55964,7.8982,2.12883,0.159035,0.0917047
91.8,7.51299,8.41168,5.65089,0.159035,0.0917043
91.9,8.0783,9.33158,7.88054,0.159035,0.0917041
92,9.07046,10.4653,8.77094,0.159035,0.0917039
92.1,10.2847,11.6178,8.38286,0.159034,0.0917038
92.2,11.514,12.606,6.86648,0.159035,0.0917047
