time,measured_position,estimated_position, error, L1, L2, estimated_velocity
41.6,-3.63562,-0.694469,-5.88231,0.5,0.1,-2.604
41.7,-5.42109,-3.18798,-4.46622,0.5,0.1,-3.05063
41.8,-5.68868,-4.59086,-2.19565,0.5,0.1,-3.27019
41.9,-5.38218,-5.15003,-0.46429,0.5,0.1,-3.31662
42,-5.55701,-5.51935,-0.0753188,0.5,0.1,-3.32415
42.1,-6.71209,-6.28193,-0.860324,0.5,0.1,-3.41018
42.2,-8.79934,-7.71114,-2.17639,0.5,0.1,-3.62782
42.3,-9.24104,-8.65748,-1.16712,0.5,0.1,-3.74454
42.4,-5.27121,-7.15157,3.76074,0.5,0.1,-3.36846
42.5,-0.0446856,-3.76655,7.44373,0.5,0.1,-2.62409
42.6,5.61922,0.795126,9.64818,0.5,0.1,-1.65927
42.7,11.27,5.94958,10.6408,0.5,0.1,-0.595195
42.8,16.4621,11.1761,10.5721,0.5,0.1,0.462011
42.9,20.7901,16.0062,9.56776,0.5,0.1,1.41879
43,23.9282,20.0381,7.78014,0.5,0.1,2.1968
43.1,25.6128,22.9353,5.35495,0.5,0.1,2.7323
43.2,25.729,24.4688,2.52049,0.5,0.1,2.98435
43.3,24.3068,24.537,-0.460428,0.5,0.1,2.9383
43.4,21.5608,23.1958,-3.26996,0.5,0.1,2.61131
43.5,17.9479,20.7024,-5.50905,0.5,0.1,2.0604
43.6,14.2244,17.5664,-6.68406,0.5,0.1,1.39199
43.7,11.4758,14.5907,-6.22985,0.5,0.1,0.76901
43.8,10.7955,12.7315,-3.87212,0.5,0.1,0.381799
43.9,12.4321,12.6009,-0.337585,0.5,0.1,0.34804
44,15.5032,14.0694,2.86741,0.5,0.1,0.634781
44.1,18.802,16.4675,4.66912,0.5,0.1,1.10169
44.2,21.4167,18.9972,4.83901,0.5,0.1,1.58559
44.3,22.7969,20.9763,3.64116,0.5,0.1,1.94971
44.4,22.7067,21.939,1.53539,0.5,0.1,2.10325
44.5,21.2051,21.6772,-0.944159,0.5,0.1,2.00883
44.6,18.6561,20.2671,-3.222,0.5,0.1,1.68663
44.7,15.7754,18.1056,-4.66037,0.5,0.1,1.2206
44.8,13.6429,15.9352,-4.58477,0.5,0.1,0.762119
44.9,13.375,14.6932,-2.63649,0.5,0.1,0.49847
45,15.3249,15.034,0.581859,0.5,0.1,0.556656
45.1,18.76,16.9248,3.67031,0.5,0.1,0.923686
45.2,22.4967,19.7569,5.47955,0.5,0.1,1.47164
45.3,25.5129,22.7085,5.6088,0.5,0.1,2.03252
45.4,27.0837,24.9978,4.17197,0.5,0.1,2.44972
45.5,26.7631,26.0029,1.52039,0.5,0.1,2.60176
45.6,24.3481,25.3056,-1.915,0.5,0.1,2.41026
45.7,19.8625,22.7046,-5.68412,0.5,0.1,1.84185
45.8,13.5651,18.2269,-9.32365,0.5,0.1,0.909481
45.9,6.05128,12.1846,-12.2666,0.5,0.1,-0.317178
46,-1.05809,5.54738,-13.2109,0.5,0.1,-1.63827
46.1,-2.05112,1.66622,-7.43467,0.5,0.1,-2.38174
46.2,4.7903,3.10918,3.36225,0.5,0.1,-2.04551
46.3,13.1577,8.03115,10.253,0.5,0.1,-1.02021
46.4,20.7956,14.3623,12.8664,0.5,0.1,0.266433
46.5,26.8602,20.6246,12.4712,0.5,0.1,1.51355
46.6,30.8538,25.8149,10.0778,0.5,0.1,2.52134
46.7,32.496,29.2815,6.42897,0.5,0.1,3.16423
46.8,31.6854,30.6416,2.0875,0.5,0.1,3.37298
46.9,28.4998,29.7394,-2.47911,0.5,0.1,3.12507
47,23.1875,26.6197,-6.86441,0.5,0.1,2.43863
47.1,16.1547,21.5091,-10.7088,0.5,0.1,1.36775
47.2,7.93892,14.7924,-13.707,0.5,0.1,-0.0029515
47.3,-0.707731,7.0422,-15.4999,0.5,0.1,-1.55294
47.4,-7.35017,-0.231635,-14.2371,0.5,0.1,-2.97664
47.5,-3.11576,-1.82253,-2.58647,0.5,0.1,-3.23529
47.6,3.82133,0.837633,5.96739,0.5,0.1,-2.63855
47.7,9.57263,5.07321,8.99885,0.5,0.1,-1.73867
47.8,13.5306,9.21496,8.63123,0.5,0.1,-0.875543
47.9,15.4616,12.2945,6.33424,0.5,0.1,-0.242119
48,15.2999,13.7851,3.02961,0.5,0.1,0.0608427
48.1,13.1629,13.4771,-0.628263,0.5,0.1,-0.00198369
48.2,9.30276,11.3898,-4.17411,0.5,0.1,-0.419395
48.3,4.0887,7.71829,-7.25918,0.5,0.1,-1.14531
48.4,-2.01486,2.79445,-9.61862,0.5,0.1,-2.10717
48.5,-8.47543,-2.94585,-11.0592,0.5,0.1,-3.21309
48.6,-8.37756,-5.82236,-5.1104,0.5,0.1,-3.72413
48.7,-2.57827,-4.38652,3.6165,0.5,0.1,-3.36248
48.8,2.31352,-1.20462,7.03629,0.5,0.1,-2.65885
48.9,6.00059,2.26504,7.4711,0.5,0.1,-1.91174
49,8.36888,5.22137,6.29501,0.5,0.1,-1.28224
49.1,9.46522,7.27918,4.37207,0.5,0.1,-0.845033
49.2,9.53484,8.36476,2.34016,0.5,0.1,-0.611017
49.3,9.00823,8.65595,0.704569,0.5,0.1,-0.54056
49.4,8.45067,8.52628,-0.151221,0.5,0.1,-0.555682
49.5,8.40267,8.43669,-0.0680456,0.5,0.1,-0.562487
49.6,9.108,8.74422,0.727558,0.5,0.1,-0.489731
49.7,10.3754,9.53532,1.68015,0.5,0.1,-0.321716
49.8,11.713,10.6081,2.2099,0.5,0.1,-0.100726
49.9,12.5885,11.5932,1.99043,0.5,0.1,0.0983163
50,12.5927,12.0979,0.98961,0.5,0.1,0.197277
50.1,11.501,11.8093,-0.616575,0.5,0.1,0.13562
50.2,9.28635,10.5546,-2.53653,0.5,0.1,-0.118033
50.3,6.17052,8.35666,-4.37229,0.5,0.1,-0.555263
50.4,2.67006,5.4856,-5.63107,0.5,0.1,-1.11837
50.5,-0.162732,2.60552,-5.5365,0.5,0.1,-1.67202
50.6,-0.800405,0.818952,-3.23872,0.5,0.1,-1.99589
50.7,1.13628,0.877824,0.516915,0.5,0.1,-1.9442
50.8,4.18991,2.43666,3.5065,0.5,0.1,-1.59355
50.9,6.97576,4.62653,4.69847,0.5,0.1,-1.1237
51,8.71468,6.61442,4.20052,0.5,0.1,-0.703651
51.1,8.98905,7.76655,2.445,0.5,0.1,-0.459152
51.2,7.64624,7.68344,-0.0743937,0.5,0.1,-0.466591
51.3,4.7559,6.19634,-2.88088,0.5,0.1,-0.754679
51.4,0.764544,3.44271,-5.35633,0.5,0.1,-1.29031
51.5,-2.93198,0.190847,-6.24566,0.5,0.1,-1.91488
51.6,-2.68571,-1.34318,-2.68507,0.5,0.1,-2.18339
51.7,2.30904,0.373762,3.87055,0.5,0.1,-1.79633
51.8,8.80707,4.5006,8.61293,0.5,0.1,-0.935036
51.9,15.1474,9.77727,10.7404,0.5,0.1,0.138999
52,20.5198,15.1555,10.7286,0.5,0.1,1.21186
52.1,24.3814,19.8291,9.10474,0.5,0.1,2.12234
52.2,26.3628,23.202,6.32153,0.5,0.1,2.75449
52.3,26.2477,24.8626,2.77016,0.5,0.1,3.03151
52.4,23.98,24.5729,-1.18575,0.5,0.1,2.91293
52.5,19.6735,22.2688,-5.19063,0.5,0.1,2.39387
52.6,13.6027,18.0554,-8.90556,0.5,0.1,1.50331
52.7,6.22306,12.2144,-11.9827,0.5,0.1,0.305041
52.8,-1.64411,5.3004,-13.889,0.5,0.1,-1.08386
52.9,-6.37676,-0.592372,-11.5688,0.5,0.1,-2.24074
53,-1.00586,-0.911151,-0.189418,0.5,0.1,-2.25968
53.1,6.51294,2.68791,7.65007,0.5,0.1,-1.49467
53.2,13.2405,7.88946,10.702,0.5,0.1,-0.42447
53.3,18.5161,13.1815,10.6691,0.5,0.1,0.642435
53.4,22.0245,17.6351,8.7787,0.5,0.1,1.52031
53.5,23.6675,20.7274,5.88037,0.5,0.1,2.10834
53.6,23.5364,22.2373,2.59823,0.5,0.1,2.36816
53.7,21.9447,22.2094,-0.529394,0.5,0.1,2.31523
53.8,19.4193,20.9301,-3.02168,0.5,0.1,2.01306
53.9,16.7199,18.9256,-4.41154,0.5,0.1,1.5719
54,14.7217,16.9023,-4.36112,0.5,0.1,1.13579
54.1,14.133,15.5744,-2.8828,0.5,0.1,0.847511
54.2,15.0158,15.3375,-0.643436,0.5,0.1,0.783168
54.3,16.7659,16.0909,1.35013,0.5,0.1,0.918181
54.4,18.5291,17.3559,2.34645,0.5,0.1,1.15283
54.5,19.5865,18.5289,2.11534,0.5,0.1,1.36436
54.6,19.5172,19.0913,0.851913,0.5,0.1,1.44955
54.7,18.1733,18.7048,-1.06289,0.5,0.1,1.34326
54.8,15.7112,17.2752,-3.12784,0.5,0.1,1.03048
54.9,12.5991,14.9887,-4.77911,0.5,0.1,0.552568
55,9.68883,12.3664,-5.35509,0.5,0.1,0.0170587
55.1,8.16615,10.2671,-4.20193,0.5,0.1,-0.403135
55.2,8.91986,9.57333,-1.30694,0.5,0.1,-0.533829
55.3,11.6608,10.5904,2.14087,0.5,0.1,-0.319742
55.4,15.2491,12.9037,4.69065,0.5,0.1,0.149323
55.5,18.6223,15.7705,5.70368,0.5,0.1,0.719691
55.6,21.0429,18.4427,5.2004,0.5,0.1,1.23973
55.7,22.0789,20.3228,3.5123,0.5,0.1,1.59096
55.8,21.5222,21.0021,1.04032,0.5,0.1,1.69499
55.9,19.3609,20.2662,-1.81068,0.5,0.1,1.51393
56,15.7425,18.0801,-4.67507,0.5,0.1,1.04642
56.1,10.9679,14.5763,-7.21686,0.5,0.1,0.324732
56.2,5.48768,10.0482,-9.12108,0.5,0.1,-0.587376
56.3,0.00504349,4.99726,-9.98444,0.5,0.1,-1.58582
56.4,-4.01733,0.410672,-8.85601,0.5,0.1,-2.47142
56.5,-3.96892,-1.90269,-4.13245,0.5,0.1,-2.88467
56.6,-0.788538,-1.48985,1.40263,0.5,0.1,-2.7444
56.7,2.66097,0.448341,4.42526,0.5,0.1,-2.30188
56.8,5.35823,2.78819,5.14007,0.5,0.1,-1.78787
56.9,7.07807,4.84373,4.46867,0.5,0.1,-1.341
57,7.92924,6.31944,3.2196,0.5,0.1,-1.01904
57.1,8.25601,7.23677,2.03848,0.5,0.1,-0.815195
57.2,8.5515,7.85338,1.39625,0.5,0.1,-0.67557
57.3,9.28199,8.53391,1.49617,0.5,0.1,-0.525953
57.4,10.666,9.57363,2.18464,0.5,0.1,-0.307489
57.5,12.5478,11.0453,3.00489,0.5,0.1,-0.00699982
57.6,14.4988,12.7717,3.45421,0.5,0.1,0.338421
57.7,16.0148,14.4102,3.2092,0.5,0.1,0.659341
57.8,16.6485,15.5623,2.1724,0.5,0.1,0.876581
57.9,16.0695,15.8597,0.419563,0.5,0.1,0.918538
58,14.0955,15.0236,-1.85609,0.5,0.1,0.732929
58.1,10.6849,12.8909,-4.41193,0.5,0.1,0.291736
58.2,5.95273,9.4364,-6.96733,0.5,0.1,-0.404997
58.3,0.16169,4.77879,-9.23421,0.5,0.1,-1.32842
58.4,-5.96162,-0.657835,-10.6076,0.5,0.1,-2.38917
58.5,-7.11955,-4.00815,-6.2228,0.5,0.1,-3.01145
58.6,-0.856606,-2.58295,3.4527,0.5,0.1,-2.66618
58.7,5.96454,1.55749,8.81411,0.5,0.1,-1.78477
58.8,12.2166,6.7978,10.8376,0.5,0.1,-0.701016
58.9,17.485,12.1064,10.7573,0.5,0.1,0.374717
59,21.5238,16.8338,9.38,0.5,0.1,1.31272
59.1,24.2064,20.5857,7.24127,0.5,0.1,2.03684
59.2,25.5332,23.1613,4.74383,0.5,0.1,2.51123
59.3,25.6546,24.5335,2.24216,0.5,0.1,2.73544
59.4,24.8224,24.8148,0.0153275,0.5,0.1,2.73697
59.5,23.3986,24.2435,-1.68983,0.5,0.1,2.56799
59.6,21.7785,23.1394,-2.72183,0.5,0.1,2.29581
59.7,20.3205,21.8447,-3.04851,0.5,0.1,1.99096
59.8,19.2226,20.6332,-2.8212,0.5,0.1,1.70884
59.9,18.4651,19.6346,-2.33904,0.5,0.1,1.47493
60,17.8083,18.7952,-1.97384,0.5,0.1,1.27755
60.1,16.8994,17.9111,-2.02358,0.5,0.1,1.07519
60.2,15.4131,16.7159,-2.60557,0.5,0.1,0.814635
60.3,13.1428,14.9701,-3.65453,0.5,0.1,0.449182
60.4,10.083,12.549,-4.93197,0.5,0.1,-0.0440149
60.5,6.54306,9.54384,-6.00155,0.5,0.1,-0.64417
60.6,3.4128,6.44611,-6.06662,0.5,0.1,-1.25083
60.7,2.4304,4.37571,-3.89063,0.5,0.1,-1.63989
60.8,4.96484,4.58828,0.753114,0.5,0.1,-1.56458
60.9,10.1643,7.29808,5.73252,0.5,0.1,-0.991331
61,16.4953,11.8471,9.29639,0.5,0.1,-0.0616923
61.1,22.9537,17.3973,11.1127,0.5,0.1,1.04958
61.2,28.9275,23.2149,11.4252,0.5,0.1,2.1921
61.3,33.9908,28.7125,10.5567,0.5,0.1,3.24777
61.4,37.8461,33.4417,8.8088,0.5,0.1,4.12865
61.5,40.295,37.0748,6.44048,0.5,0.1,4.7727
61.6,41.2333,39.3927,3.68124,0.5,0.1,5.14083
61.7,40.6379,40.2723,0.731171,0.5,0.1,5.21394
61.8,38.576,39.6849,-2.21768,0.5,0.1,4.99218
61.9,35.1778,37.681,-5.00628,0.5,0.1,4.49155
62,30.6488,34.3895,-7.48125,0.5,0.1,3.74342
62.1,25.2484,30.0061,-9.51546,0.5,0.1,2.79188
62.2,19.2735,24.7794,-11.0118,0.5,0.1,1.6907
62.3,13.0883,19.0184,-11.8602,0.5,0.1,0.504681
62.4,7.10499,13.0869,-11.9638,0.5,0.1,-0.691704
62.5,1.86514,7.44144,-11.1526,0.5,0.1,-1.80696
62.6,-1.82163,2.71956,-9.08237,0.5,0.1,-2.7152
62.7,-3.06904,-0.310499,-5.51708,0.5,0.1,-3.26691
62.8,-2.26906,-1.45312,-1.63188,0.5,0.1,-3.4301
62.9,-0.96895,-1.38255,0.827191,0.5,0.1,-3.34738
63,-0.18509,-0.951184,1.53219,0.5,0.1,-3.19416
63.1,-0.291046,-0.780827,0.979561,0.5,0.1,-3.0962
63.2,-1.35892,-1.22468,-0.268477,0.5,0.1,-3.12305
63.3,-3.27803,-2.40751,-1.74105,0.5,0.1,-3.29716
63.4,-5.74986,-4.24355,-3.01263,0.5,0.1,-3.59842
63.5,-8.00493,-6.30416,-3.40155,0.5,0.1,-3.93857
63.6,-7.8955,-7.29676,-1.19748,0.5,0.1,-4.05832
63.7,-5.45874,-6.58067,2.24384,0.5,0.1,-3.83394
63.8,-2.7562,-4.86013,4.20785,0.5,0.1,-3.41315
63.9,-0.540613,-2.87103,4.66084,0.5,0.1,-2.94707
64,0.868419,-1.14866,4.03415,0.5,0.1,-2.54365
64.1,1.33622,-0.0334017,2.73924,0.5,0.1,-2.26973
64.2,0.902981,0.321296,1.16337,0.5,0.1,-2.15339
64.3,-0.108096,-0.00106782,-0.214056,0.5,0.1,-2.1748
64.4,-0.91217,-0.565357,-0.693626,0.5,0.1,-2.24416
64.5,-0.294679,-0.542224,0.495091,0.5,0.1,-2.19465
64.6,2.4051,0.821706,3.16678,0.5,0.1,-1.87797
64.7,6.65809,3.64599,6.02419,0.5,0.1,-1.27555
64.8,11.5903,7.55438,8.07187,0.5,0.1,-0.468367
64.9,16.5,12.0038,8.99244,0.5,0.1,0.430877
65,20.8567,16.4518,8.80987,0.5,0.1,1.31186
65.1,24.2445,20.4137,7.66155,0.5,0.1,2.07802
65.2,26.3557,23.4886,5.7341,0.5,0.1,2.65143
65.3,27.0056,25.3797,3.25184,0.5,0.1,2.97661
65.4,26.1284,25.9029,0.451099,0.5,0.1,3.02172
65.5,23.7871,24.9961,-2.41791,0.5,0.1,2.77993
65.6,20.1766,22.7253,-5.09751,0.5,0.1,2.27018
65.7,15.6401,19.2962,-7.31226,0.5,0.1,1.53895
65.8,10.6537,15.0519,-8.79639,0.5,0.1,0.659316
65.9,5.8707,10.4943,-9.24714,0.5,0.1,-0.265398
66,2.15388,6.31081,-8.31385,0.5,0.1,-1.09678
66.1,0.359913,3.28052,-5.84122,0.5,0.1,-1.68091
66.2,0.475554,1.79399,-2.63687,0.5,0.1,-1.94459
66.3,1.43903,1.51928,-0.160502,0.5,0.1,-1.96064
66.4,2.28323,1.80323,0.960016,0.5,0.1,-1.86464
66.5,2.77017,2.19347,1.1534,0.5,0.1,-1.7493
66.6,3.39735,2.70795,1.37881,0.5,0.1,-1.61142
66.7,5.14563,3.84621,2.59883,0.5,0.1,-1.35154
66.8,8.79587,6.25346,5.08481,0.5,0.1,-0.843055
66.9,14.2767,10.2229,8.10757,0.5,0.1,-0.0322971
67,20.9402,15.58,10.7205,0.5,0.1,1.03975
67.1,28.0081,21.846,12.3242,0.5,0.1,2.27217
67.2,34.7415,28.4074,12.6682,0.5,0.1,3.53899
67.3,40.489,34.6251,11.7278,0.5,0.1,4.71177
67.4,44.6949,39.8956,9.59859,0.5,0.1,5.67163
67.5,46.9173,43.69,6.4545,0.5,0.1,6.31708
67.6,46.8607,45.5912,2.53902,0.5,0.1,6.57098
67.7,44.4069,45.3276,-1.84142,0.5,0.1,6.38684
67.8,39.5898,42.7781,-6.37651,0.5,0.1,5.74919
67.9,32.6305,37.9917,-10.7225,0.5,0.1,4.67694
68,23.9446,31.202,-14.5148,0.5,0.1,3.22546
68.1,14.1532,22.8389,-17.3714,0.5,0.1,1.48832
68.2,4.35602,13.6719,-18.6317,0.5,0.1,-0.374849
68.3,-2.13727,5.74855,-15.7717,0.5,0.1,-1.95201
68.4,1.18629,3.36983,-4.36706,0.5,0.1,-2.38872
68.5,8.89392,6.01244,5.76297,0.5,0.1,-1.81242
68.6,16.0565,10.9438,10.2253,0.5,0.1,-0.789898
68.7,21.4164,16.1406,10.5516,0.5,0.1,0.26526
68.8,24.4852,20.3262,8.31809,0.5,0.1,1.09707
68.9,25.0569,22.7464,4.62104,0.5,0.1,1.55917
69,23.1543,23.0283,0.251947,0.5,0.1,1.58437
69.1,18.9681,21.0774,-4.2186,0.5,0.1,1.16251
69.2,12.862,17.0279,-8.3317,0.5,0.1,0.329339
69.3,5.32208,11.1914,-11.7387,0.5,0.1,-0.844533
69.4,-3.05992,4.02353,-14.1669,0.5,0.1,-2.26122
69.5,-10.6375,-3.42002,-14.4349,0.5,0.1,-3.70471
69.6,-3.31986,-3.55517,0.470633,0.5,0.1,-3.65765
69.7,3.92352,0.00128222,7.84448,0.5,0.1,-2.8732
69.8,9.70882,4.7114,9.99486,0.5,0.1,-1.87371
69.9,13.6364,9.08019,9.11232,0.5,0.1,-0.96248
70,15.4678,12.2259,6.48386,0.5,0.1,-0.314095
70.1,15.1299,13.6622,2.93543,0.5,0.1,-0.0205513
70.2,12.7287,13.1944,-0.931382,0.5,0.1,-0.11369
70.3,8.53759,10.8603,-4.64547,0.5,0.1,-0.578237
70.4,3.08018,6.94134,-7.72232,0.5,0.1,-1.35047
70.5,-2.54735,2.12947,-9.35365,0.5,0.1,-2.28583
70.6,-4.71895,-1.40903,-6.61984,0.5,0.1,-2.94782
70.7,-0.392818,-1.04832,1.31101,0.5,0.1,-2.81672
70.8,5.7309,2.20045,7.06089,0.5,0.1,-2.11063
70.9,11.4112,6.7003,9.42181,0.5,0.1,-1.16845
71,15.9176,11.2505,9.33416,0.5,0.1,-0.235031
71.1,18.9239,15.0755,7.6969,0.5,0.1,0.534659
71.2,20.3001,17.7145,5.1711,0.5,0.1,1.05177
71.3,20.0897,18.9547,2.27003,0.5,0.1,1.27877
71.4,18.5054,18.794,-0.57716,0.5,0.1,1.22106
71.5,15.8982,17.4071,-3.01793,0.5,0.1,0.919263
71.6,12.7289,15.114,-4.77017,0.5,0.1,0.442246
71.7,9.52261,12.3404,-5.63559,0.5,0.1,-0.121313
71.8,6.75735,9.54281,-5.57092,0.5,0.1,-0.678405
71.9,4.69109,7.08303,-4.78388,0.5,0.1,-1.15679
72,3.19987,5.08361,-3.76748,0.5,0.1,-1.53354
72.1,1.84578,3.38802,-3.08448,0.5,0.1,-1.84199
72.2,0.148336,1.67607,-3.05547,0.5,0.1,-2.14754
72.3,-2.09268,-0.315682,-3.55401,0.5,0.1,-2.50294
72.4,-4.4086,-2.48728,-3.84263,0.5,0.1,-2.8872
72.5,-4.82941,-3.80271,-2.05341,0.5,0.1,-3.09254
72.6,-1.68841,-2.90018,2.42355,0.5,0.1,-2.85019
72.7,3.40112,0.107951,6.58634,0.5,0.1,-2.19155
72.8,8.99382,4.44131,9.10502,0.5,0.1,-1.28105
72.9,14.2888,9.301,9.97559,0.5,0.1,-0.283492
73,18.7133,13.993,9.44065,0.5,0.1,0.660572
73.1,21.8142,17.9366,7.75521,0.5,0.1,1.43609
73.2,23.263,20.6716,5.1827,0.5,0.1,1.95436
73.3,22.8605,21.8637,1.99342,0.5,0.1,2.15371
73.4,20.5714,21.3253,-1.50766,0.5,0.1,2.00294
73.5,16.5271,19.0263,-4.99849,0.5,0.1,1.50309
73.6,11.1112,15.1439,-8.06538,0.5,0.1,0.696552
73.7,5.09226,10.1529,-10.1213,0.5,0.1,-0.315582
73.8,0.301705,5.21154,-9.81966,0.5,0.1,-1.29755
73.9,0.31962,2.7007,-4.76216,0.5,0.1,-1.77376
74,5.21209,3.86771,2.68876,0.5,0.1,-1.50489
74.1,11.4282,7.57274,7.71103,0.5,0.1,-0.733786
74.2,17.0912,12.2953,9.59186,0.5,0.1,0.225399
74.3,21.3798,16.8488,9.06201,0.5,0.1,1.1316
74.4,23.8578,20.4099,6.89577,0.5,0.1,1.82118
74.5,24.3233,22.4576,3.73131,0.5,0.1,2.19431
74.6,22.7625,22.7198,0.0854759,0.5,0.1,2.20286
74.7,19.3574,21.1488,-3.58269,0.5,0.1,1.84459
74.8,14.4611,17.8971,-6.87214,0.5,0.1,1.15737
74.9,8.66438,13.3386,-9.3485,0.5,0.1,0.222524
75,2.96098,8.16093,-10.3999,0.5,0.1,-0.817467
75.1,-0.711334,3.68393,-8.79052,0.5,0.1,-1.69652
75.2,-0.016469,1.7489,-3.53073,0.5,0.1,-2.04959
75.3,3.66464,2.60429,2.1207,0.5,0.1,-1.83752
75.4,7.60607,5.01331,5.18552,0.5,0.1,-1.31897
75.5,10.56,7.72072,5.67861,0.5,0.1,-0.751108
75.6,12.0396,9.84259,4.39396,0.5,0.1,-0.311713
75.7,11.976,10.8937,2.1646,0.5,0.1,-0.0952527
75.8,10.6011,10.7427,-0.283054,0.5,0.1,-0.123558
75.9,8.50227,9.61629,-2.22803,0.5,0.1,-0.346361
76,6.72159,8.15162,-2.86007,0.5,0.1,-0.632368
76.1,6.55006,7.31922,-1.53833,0.5,0.1,-0.786201
76.2,8.63719,7.93889,1.3966,0.5,0.1,-0.646541
76.3,12.363,10.1186,4.48872,0.5,0.1,-0.19767
76.4,16.5723,13.3356,6.47347,0.5,0.1,0.449678
76.5,20.3185,16.8495,6.93797,0.5,0.1,1.14347
76.6,22.9553,19.9596,5.99139,0.5,0.1,1.74261
76.7,24.0828,22.1083,3.949,0.5,0.1,2.13751
76.8,23.5131,22.9176,1.19102,0.5,0.1,2.25662
76.9,21.2352,22.1892,-1.90803,0.5,0.1,2.06581
77,17.4175,19.9066,-4.97835,0.5,0.1,1.56798
77.1,12.3876,16.2255,-7.67588,0.5,0.1,0.800389
77.2,6.66605,11.4858,-9.63949,0.5,0.1,-0.16356
77.3,1.08859,6.27901,-10.3809,0.5,0.1,-1.20164
77.4,-2.64084,1.759,-8.79969,0.5,0.1,-2.08161
77.5,-2.23732,-0.343237,-3.78816,0.5,0.1,-2.46043
77.6,0.929756,0.17024,1.51903,0.5,0.1,-2.30853
77.7,4.17454,2.05696,4.23517,0.5,0.1,-1.88501
77.8,6.36005,4.11425,4.49159,0.5,0.1,-1.43585
77.9,7.07794,5.5243,3.10726,0.5,0.1,-1.12512
78,6.23326,5.82252,0.821464,0.5,0.1,-1.04298
78.1,3.94277,4.8305,-1.77546,0.5,0.1,-1.22052
78.2,0.532344,2.62039,-4.17609,0.5,0.1,-1.63813
78.3,-3.27354,-0.408478,-5.73012,0.5,0.1,-2.21115
78.4,-5.47191,-3.05075,-4.84232,0.5,0.1,-2.69538
78.5,-3.3899,-3.35509,-0.0696168,0.5,0.1,-2.70234
78.6,0.933749,-1.34579,4.55907,0.5,0.1,-2.24643
78.7,5.3506,1.89008,6.92104,0.5,0.1,-1.55433
78.8,9.10304,5.41884,7.36839,0.5,0.1,-0.817489
78.9,11.8524,8.59474,6.51529,0.5,0.1,-0.165961
79,13.4828,11.0305,4.90469,0.5,0.1,0.324509
79.1,14.0608,12.5619,2.99788,0.5,0.1,0.624296
79.2,13.8267,13.2255,1.20234,0.5,0.1,0.744531
79.3,13.1833,13.2416,-0.116677,0.5,0.1,0.732863
79.4,12.6164,12.9656,-0.69847,0.5,0.1,0.663016
79.5,12.5583,12.7951,-0.473679,0.5,0.1,0.615648
79.6,13.1858,13.0213,0.329173,0.5,0.1,0.648565
79.7,14.3144,13.7002,1.22825,0.5,0.1,0.77139
79.8,15.5252,14.6513,1.74785,0.5,0.1,0.946176
79.9,16.3339,15.5399,1.58802,0.5,0.1,1.10498
80,16.3433,15.9969,0.692918,0.5,0.1,1.17427
80.1,15.2948,15.7046,-0.81952,0.5,0.1,1.09232
80.2,13.0885,14.4512,-2.72527,0.5,0.1,0.81979
80.3,9.78489,12.159,-4.74825,0.5,0.1,0.344965
80.4,5.60823,8.90087,-6.58527,0.5,0.1,-0.313562
80.5,0.974085,4.9218,-7.89543,0.5,0.1,-1.1031
80.6,-3.26988,0.770807,-8.08137,0.5,0.1,-1.91124
80.7,-5.12732,-2.27382,-5.70699,0.5,0.1,-2.48194
80.8,-3.18381,-2.85291,-0.661791,0.5,0.1,-2.54812
80.9,0.114124,-1.4968,3.22184,0.5,0.1,-2.22594
81,3.01326,0.646935,4.73265,0.5,0.1,-1.75267
81.1,4.93034,2.701,4.45867,0.5,0.1,-1.3068
81.2,5.71487,4.14259,3.14455,0.5,0.1,-0.992349
81.3,5.50819,4.77577,1.46483,0.5,0.1,-0.845866
81.4,4.78812,4.73966,0.0969324,0.5,0.1,-0.836173
81.5,4.38535,4.5207,-0.270686,0.5,0.1,-0.863241
81.6,5.29152,4.86295,0.857147,0.5,0.1,-0.777526
81.7,7.96295,6.37407,3.17776,0.5,0.1,-0.45975
81.8,11.9722,9.15013,5.64407,0.5,0.1,0.104657
81.9,16.5157,12.8382,7.35513,0.5,0.1,0.84017
82,20.8592,16.8907,7.937,0.5,0.1,1.63387
82.1,24.4116,20.7329,7.35758,0.5,0.1,2.36963
82.2,26.7501,23.8599,5.78023,0.5,0.1,2.94765
82.3,27.5778,25.8663,3.42314,0.5,0.1,3.28997
82.4,26.7629,26.4791,0.567608,0.5,0.1,3.34673
82.5,24.3043,25.559,-2.50944,0.5,0.1,3.09578
82.6,20.3676,23.1181,-5.50102,0.5,0.1,2.54568
82.7,15.3182,19.3454,-8.05451,0.5,0.1,1.74023
82.8,9.83155,14.6755,-9.68788,0.5,0.1,0.771441
82.9,5.21328,9.98296,-9.53935,0.5,0.1,-0.182495
83,3.68299,6.82385,-6.28172,0.5,0.1,-0.810666
83.1,6.44264,6.59271,-0.300148,0.5,0.1,-0.840681
83.2,11.7466,9.1276,5.23792,0.5,0.1,-0.31689
83.3,17.6436,13.3697,8.54767,0.5,0.1,0.537877
83.4,23.0874,18.2555,9.66388,0.5,0.1,1.50427
83.5,27.5507,22.9783,9.14478,0.5,0.1,2.41874
83.6,30.759,26.9896,7.53887,0.5,0.1,3.17263
83.7,32.6053,29.9561,5.29843,0.5,0.1,3.70247
